UR,SR,p(SR)_TD,p(SR)_LE,p(HR)_normed,p(HR)_absolute,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,,,0.0,0.0,12.051147215183287,4.2218588205677,2.088841103428131,5.2304756635302425,0.26734083364383615,5.94989630986511,3.44140253853949,9.619135702810986,4.459552457976699,1.7328746972348728,
"[L L]"
,[L L1],1,0.9999912482138316
,,,,1.6833818296550371e-12,2.715131983314576e-14,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,,0.9999912482121481,0.016128891100195938,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0,3.071483266444326e-11
,,,,3.071483266444326e-11,4.95400526845859e-13,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0,8.751378078654638e-06
,,,,2.9135747078064603e-06,4.6993140448491294e-08,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,,5.837803370848178e-06,9.415811888464802e-08,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0,3.773750263754798e-10
,,,,3.773750263754798e-10,6.086693973798062e-12,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0,2.480391972546698e-10
,,,,2.480391972546698e-10,4.000632213784997e-12,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0,8.751378053281143e-06
,,,,5.8378033539222165e-06,9.415811861164865e-08,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,2.913574699358925e-06,4.6993140312240724e-08,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0,3.0475112669096007e-09
,,,,3.0475112669096007e-09,4.915340753080001e-11,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1,0.9999912453263962
,,,,0.9999912453128019,0.01612889105343229,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,,1.359423579683374e-11,2.1926186769086675e-13,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],1,0.999970630785437
,,,,1.6833471223469525e-12,2.715076003785408e-14,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,,0.9999706307837536,0.016128558561028287,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],0,2.9365919080372803e-05
,,,,5.837683009301819e-06,9.41561775693842e-08,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,,2.3528236071070985e-05,3.794876785656611e-07,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0,2.4803408399866796e-10
,,,,2.4803408399866796e-10,4.000549741914e-12,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0,3.0474484433500632e-09
,,,,3.0474484433500632e-09,4.9152394247581676e-11,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0,2.0030118510512364e-09
,,,,2.0030118510512364e-09,3.230664275889092e-11,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0,2.4609824783317286e-08
,,,,2.4609824783317286e-08,3.9693265779544016e-10,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],1,0.9999706074687681
,,,,1.3593955238474602e-11,2.19257342556042e-13,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,,0.9999706074551741,0.016128558184760874,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0,2.93659183952875e-05
,,,,5.837682873112966e-06,9.41561753727898e-08,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,2.3528235522174536e-05,3.794876697124926e-07,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0,3.05773057381922e-21
,,,,3.05773057381922e-21,4.931823506160033e-23,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0,8.606097966193958e-09
,,,,1.4487475731811756e-20,2.336689634163187e-22,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,,8.60609796617947e-09,1.3880803171257212e-10,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0,4.7973697506344056e-08
,,,,4.797364147407116e-08,7.737684108721157e-10,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,,5.0241147416675526e-14,8.103410873657345e-16,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,,5.791125475155998e-15,9.34052495992903e-17,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],0,5.777677821350196e-07
,,,,5.777677819532561e-07,9.318835192794456e-09,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,,1.8176341554965355e-16,2.931667992736348e-18,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0,1.0671858604100335e-12
,,,,7.118903054158729e-13,1.1482101700256016e-14,"[(L2) (L1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,,3.5529555499416067e-13,5.730573467647754e-15,"[(L2) (L1) L]",0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],1,0.999992732984364
,,,,3.372924224171451e-12,5.4402003615668576e-14,"[L (L1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,,1.683384329106967e-12,2.715136014688657e-14,"[L (L1) L]",0,1,0,2,1,1,1,1,1,1,1,0
,,,,0.9999927329793077,0.016128915048053354,"[(L L1) L]",0,1,0,1,0,0,1,0,1,0,1,0
