UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,202.7502551796237,0.0,78.86487060167066,76.83194458457707,176.46552211450424,68.63996593403941,7.1583305634985095,0.0,11.259232002374008,22.154597414052606,0.0,188.09073576720746,
"[L L]","[(L L1)]",1,1.0,0.016129032258064516,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,1.0,0.016129032258064516,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1) L]",1,1.0,0.016129032258064516,0,1,0,1,0,0,1,0,1,0,1,0
"[H H]","[(H2) (H1)]",1,0.9999871123992378,0.016128824393536093,0,2,0,0,0,0,0,1,0,1,1,1
"[L L L]","[(L L1) L]",1,1.0,0.016129032258064516,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[(L L2) (H1)]",1,0.9999871123992378,0.016128824393536093,0,2,0,0,0,0,0,2,0,2,1,1
"[L H L]","[(L H1) L]",1,1.0,0.016129032258064516,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H2) (H1)]",1,0.9999871123992378,0.016128824393536093,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H1 L) L]",1,0.9999015935686262,0.016127445057558486,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H2) (L H1)]",1,0.9999999998339055,0.016129032255385572,0,2,0,0,0,0,0,1,0,1,2,1
"[H H L]","[(H2) (H1) L]",1,0.9999871123992378,0.016128824393536096,0,2,0,1,0,0,1,1,1,1,3,0
"[H H H]","[(H2) (H2) (H1)]",1,0.9999871122331475,0.016128824390857218,0,3,0,0,0,0,0,2,0,3,3,1
"[L L L L]","[(L L1) L L]",1,1.0,0.016129032258064516,0,1,0,2,0,0,1,0,2,0,2,0
"[L L L H]","[(L L2) (L H1)]",1,0.9999999998339055,0.016129032255385572,0,2,0,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L L2) (H1) L]",1,0.9999871123992378,0.016128824393536096,0,2,0,1,0,0,1,2,1,2,3,0
"[L L H H]","[(L L2) (H2) (H1)]",1,0.9999871122331475,0.01612882439085722,0,3,0,0,0,0,0,3,0,5,3,1
"[L H L L]","[(L H1) L L]",1,1.0,0.016129032258064516,0,1,0,2,0,0,1,0,2,0,2,0
"[L H L H]","[(L H2) (L H1)]",1,0.9999999998339055,0.016129032255385572,0,2,0,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L H2) (H1) L]",1,0.9999871123992378,0.016128824393536096,0,2,0,1,0,0,1,2,1,2,3,0
"[L H H H]","[(L H2) (H2) (H1)]",1,0.9999871122331475,0.01612882439085722,0,3,0,0,0,0,0,3,0,5,3,1
"[H L L L]","[(H2) (L L1) L]",1,0.9999999998339055,0.016129032255385572,0,2,0,1,0,0,1,1,1,1,4,0
"[H L L H]","[(H2) (L L2) (H1)]",1,0.9999871123992272,0.016128824393535923,0,3,0,0,0,0,0,3,0,4,4,1
