UR,SR,p(SR)_TD,p(SR)_LE,p(HR)_normed,p(HR)_absolute,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,,,0.0,34.44670630496383,0.0,12.466191555757367,5.0635058401553215,24.111531172451052,6.283585572443713,0.9116983249093371,13.828167075983224,7.6378670856651665,0.0,0.2725994430726139,
"[L L]"
,[L L1],0,1.0964416689259898e-15
,,,,1.7474335294254592e-37,2.8184411764926762e-39,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,,1.0964416689259898e-15,1.7684543047193383e-17,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0,9.307578175791466e-39
,,,,9.307578175791466e-39,1.5012222864179783e-40,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],1,0.9999999999999989
,,,,6.469935048421781e-32,1.043537911035771e-33,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,,0.9999999999999989,0.0161290322580645,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0,2.287102287929381e-44
,,,,2.287102287929381e-44,3.688874657950615e-46,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0,1.4719373924926806e-36
,,,,1.4719373924926806e-36,2.3740925685365816e-38,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],1,0.9999999999999989
,,,,0.9999999999999989,0.0161290322580645,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,6.469935048421781e-32,1.043537911035771e-33,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0,3.616914426585034e-42
,,,,3.616914426585034e-42,5.833732946104894e-44,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],0,1.0964416689259898e-15
,,,,1.0964416689259898e-15,1.7684543047193383e-17,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,,2.763460810403601e-35,4.4571948554896794e-37,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0,1.0964416689259898e-15
,,,,1.7474335294254592e-37,2.8184411764926762e-39,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,,1.0964416689259898e-15,1.7684543047193383e-17,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1,0.9999999999999989
,,,,0.9999999999999989,0.0161290322580645,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,,1.0231812341410872e-29,1.6502923131307857e-31,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0,1.4719373924926806e-36
,,,,1.4719373924926806e-36,2.3740925685365816e-38,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0,3.616914426585034e-42
,,,,3.616914426585034e-42,5.833732946104894e-44,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0,2.3277802737701792e-34
,,,,2.3277802737701792e-34,3.754484312532547e-36,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0,5.719932177184234e-40
,,,,5.719932177184234e-40,9.225697059974571e-42,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0,1.0964416689259898e-15
,,,,2.763460810403601e-35,4.4571948554896794e-37,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,,1.0964416689259898e-15,1.7684543047193383e-17,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],1,0.9999999999999989
,,,,0.9999999999999989,0.0161290322580645,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,1.0231812341410872e-29,1.6502923131307857e-31,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0,1.5853954077200139e-54
,,,,1.5853954077200139e-54,2.557089367290345e-56,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0,1.8676110518946214e-31
,,,,2.9764703991986846e-53,4.8007587083849755e-55,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,,1.8676110518946214e-31,3.012275890152615e-33,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0,1.7033382667077774e-16
,,,,3.827130824467658e-34,6.17279165236719e-36,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,,1.7033382667077774e-16,2.747319785012544e-18,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
