UR,SR,p(SR)_TD,p(SR)_LE,p(HR)_normed,p(HR)_absolute,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,,,297.7006578432093,129.82095219279466,0.0,29.052818323689646,112.28289989252285,0.2846578271740922,44.15594250595802,12.556242315233247,0.0,6.802939171265669,0.0,0.04199917135943443,
"[L L]"
,[L L1],0,4.163675042099924e-57
,,,,5.092643704457701e-127,8.213941458802744e-129,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,,4.163675042099924e-57,6.715604906612781e-59,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0,2.0122423727223832e-219
,,,,2.0122423727223832e-219,3.24555221406836e-221,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],1,1.0
,,,,1.201467824722395e-137,1.9378513301974112e-139,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,,1.0,0.016129032258064516,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0,5.711984770616152e-214
,,,,5.711984770616152e-214,9.212878662284115e-216,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0,2.8057391883173608e-114
,,,,2.8057391883173608e-114,4.5253857876086464e-116,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0,1.2324525634866547e-73
,,,,1.2324525634866547e-73,1.987826715301056e-75,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,1.4807521005257258e-210,2.3883098395576223e-212,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0,7.964418069731573e-109
,,,,7.964418069731573e-109,1.2845835596341247e-110,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1,1.0
,,,,1.0,0.016129032258064516,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,,7.100849384461884e-22,1.1452982878164329e-23,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0,2.1366031629372217e-186
,,,,2.6133064027900736e-256,4.215010327080764e-258,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,,2.1366031629372217e-186,3.446134133769712e-188,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1,1.0
,,,,1.0,0.016129032258064516,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,,6.975189008876985e-89,1.1250304853027395e-90,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0,1.1682186233038695e-170
,,,,1.1682186233038695e-170,1.884223585973983e-172,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0,3.3161248741791006e-165
,,,,3.3161248741791006e-165,5.348588506740485e-167,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0,3.522830267835139e-06
,,,,3.522830267835139e-06,5.6819843029599005e-08,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],1,0.9999964771697055
,,,,0.9999964771697055,0.016128975438221053,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0,1.1098074231308687e-70
,,,,7.880575357409832e-92,1.2710605415177146e-93,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,,1.1098074231308687e-70,1.7900119727917232e-72,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0,2.6654515828188714e-14
,,,,2.6654515828188714e-14,4.2991154561594687e-16,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,1.8592028584171973e-102,2.998714287769672e-104,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0,0.0
,,,,0.0,0.0,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0,5.186108905607445e-147
,,,,6.343195518796489e-217,1.0230960514187886e-218,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,,5.186108905607445e-147,8.364691783237815e-149,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0,1.245560437154542e-90
,,,,4.6700397298344873e-144,7.532322144894334e-146,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,,1.245560437154542e-90,2.008968447023455e-92,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,,2.1553565089153226e-208,3.4763814659924555e-210,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],0,4.163675042001581e-57
,,,,4.163675042001581e-57,6.715604906454162e-59,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,,6.769687421354252e-127,1.0918850679603632e-128,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0,3.9512726384402146e-93
,,,,3.9512726384402146e-93,6.373020384580991e-95,"[(L2) (L1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,,4.747326941791753e-230,7.656978938373795e-232,"[(L2) (L1) L]",0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],1,0.9999999999764079
,,,,0.9999999999764079,0.016129032257683997,"[L (L1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,,1.2014678246939827e-137,1.937851330151585e-139,"[L (L1) L]",0,1,0,2,1,1,1,1,1,1,1,0
,,,,9.823034725923604e-68,1.5843604396650975e-69,"[(L L1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 L2 L1],0,0.0
,,,,0.0,0.0,"[(L2) (L2) (L1)]",0,3,0,0,3,0,0,2,0,3,3,1
,[L1 L L],0,2.3592222319466613e-11
,,,,4.0824715059358387e-129,6.584631461186837e-131,"[(L1) L L]",0,1,0,2,1,0,1,0,2,0,2,0
,,,,2.3592222319466613e-11,3.8051971483010666e-13,"[(L1 L) L]",0,0,1,1,0,0,1,0,1,0,1,0
,[L2 L L1],0,1.5457928827384683e-101
,,,,1.5457928827384683e-101,2.4932143269975296e-103,"[(L2 L) (L1)]",0,1,1,0,1,0,0,2,0,2,1,1
,,,,1.6451815269206793e-149,2.6535185918075472e-151,"[(L2) (L L1)]",0,2,0,0,1,0,0,1,0,1,2,1
,,,,2.6748880679420253e-219,4.3143355934548793e-221,"[(L2) L (L1)]",0,2,0,1,2,0,0,2,0,2,2,1
,[L1 L2 L],0,1.1216148432849142e-87
,,,,1.3475841459378393e-224,2.173522816028773e-226,"[(L1) (L2) L]",0,2,0,1,2,0,1,0,2,1,3,0
,,,,1.1216148432849142e-87,1.809056198846636e-89,"[(L1) (L2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,[L L2 L1],0,6.436179246113864e-158
,,,,2.2346079889859686e-222,3.6042064338483363e-224,"[L (L2) (L1)]",0,2,0,1,2,1,0,2,0,3,1,1
,,,,6.436179246113864e-158,1.0380934267925586e-159,"[(L L2) (L1)]",0,2,0,0,1,0,0,2,0,2,1,1
,[L1 L2 L2],0,0.0
,,,,0.0,0.0,"[(L1) (L2) (L2)]",0,3,0,0,3,0,0,0,2,3,3,1
"[L L H]"
,[L2 L1 H2],0,2.012242372697469e-219
,,,,2.012242372697469e-219,3.2455522140281756e-221,"[(L2) (L1) (H2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[L2 L2 H1],0,7.088813309445318e-225
,,,,7.088813309445318e-225,1.143356985394406e-226,"[(L2) (L2) (H1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[L1 L2 H],0,7.959433289004896e-176
,,,,0.0,0.0,"[(L1) (L2) H]",1,2,0,1,2,0,1,0,2,1,3,0
,,,,7.959433289004896e-176,1.283779562742725e-177,"[(L1) (L2 H)]",1,1,1,0,1,0,0,0,2,1,2,1
,[L L2 H1],0,5.1672958244702336e-68
,,,,1.7940582586768343e-132,2.893642352704571e-134,"[L (L2) (H1)]",0,2,0,1,1,1,0,2,0,3,1,1
,,,,5.1672958244702336e-68,8.334348103984247e-70,"[(L L2) (H1)]",0,2,0,0,0,0,0,2,0,2,1,1
,[L1 L H],0,1.6741996668054185e-99
,,,,1.6741996668054185e-99,2.7003220432345458e-101,"[(L1 L) H]",1,0,1,1,0,0,1,0,1,0,1,0
,,,,2.8970871596698006e-217,4.672721225273872e-219,"[(L1) L H]",1,1,0,2,1,0,1,0,2,0,2,0
,[L2 L1 H],0,2.803983128488814e-181
,,,,2.803983128488814e-181,4.522553433046474e-183,"[(L2) (L1 H)]",1,1,1,0,1,0,0,1,0,1,2,1
,,,,0.0,0.0,"[(L2) (L1) H]",1,2,0,1,2,0,1,1,1,1,3,0
,[L L1 H2],0,4.1636750420482537e-57
,,,,4.1636750420482537e-57,6.715604906529441e-59,"[(L L1) (H2)]",0,2,0,0,0,0,0,0,1,2,1,1
,,,,5.092643704394357e-127,8.213941458700575e-129,"[L (L1) (H2)]",0,2,0,1,1,1,0,1,1,3,1,1
,[L2 L H1],0,1.2410420535278209e-11
,,,,1.2410420535278209e-11,2.0016807314964854e-13,"[(L2 L) (H1)]",0,1,1,0,0,0,0,2,0,2,1,1
,,,,2.1475377573967483e-129,3.4637705764463683e-131,"[(L2) L (H1)]",0,2,0,1,1,0,0,2,0,2,2,1
,,,,2.2751245861798686e-108,3.6695557841610785e-110,"[(L2) (L H1)]",0,2,0,0,1,0,0,1,0,1,2,1
,[L L H1],0,5.757953941199352e-16
,,,,5.4350533457336255e-37,8.766215073763912e-39,"[L L (H1)]",0,1,0,2,0,1,0,2,0,2,0,1
,,,,5.757953941199352e-16,9.287022485805405e-18,"[L (L H1)]",0,1,0,1,0,1,0,1,0,1,0,1
,[L L1 H],0,7.09640509526943e-89
,,,,6.970823368169739e-156,1.1243263497047965e-157,"[(L L1) H]",1,1,0,1,0,0,1,0,1,0,1,0
,,,,8.526102393161077e-226,1.375177805348561e-227,"[L (L1) H]",1,1,0,2,1,1,1,1,1,1,1,0
,,,,7.09640509526943e-89,1.1445814669789402e-90,"[L (L1 H)]",1,0,1,1,0,1,0,1,0,1,0,1
,[L1 L2 H2],0,5.711984770545428e-214
,,,,5.711984770545428e-214,9.212878662170045e-216,"[(L1) (L2) (H2)]",0,3,0,0,2,0,0,0,2,3,3,1
,[L1 L H2],1,0.999999999987589
,,,,1.7304310931812858e-118,2.7910178922278804e-120,"[(L1) L (H2)]",0,2,0,1,1,0,0,0,2,2,2,1
,,,,6.45820660755298e-103,1.0416462270246742e-104,"[(L1) (L H2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,,0.999999999987589,0.01612903225786434,"[(L1 L) (H2)]",0,1,1,0,0,0,0,0,1,2,1,1
"[L H L]"
,[L H1 L2],0,5.186108905729797e-147
,,,,5.186108905729797e-147,8.364691783435156e-149,"[(L H1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,,,,3.682577823100267e-168,5.939641650161721e-170,"[L (H1) (L2)]",0,2,0,1,1,1,0,1,1,3,1,1
,[L H1 L],1,1.0
,,,,1.0,0.016129032258064516,"[L (H1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,,6.975189008876794e-89,1.1250304853027087e-90,"[L (H1) L]",0,1,0,2,0,1,1,1,1,1,1,0
,,,,9.823034726155353e-68,1.5843604397024762e-69,"[(L H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 H1 L],0,3.951272638533434e-93
,,,,3.951272638533434e-93,6.373020384731345e-95,"[(L2) (H1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,,2.756087347937637e-181,4.445302174092962e-183,"[(L2) (H1) L]",0,2,0,1,1,0,1,1,1,1,3,0
,[L2 H1 L2],0,1.4550868991687343e-260
,,,,1.4550868991687343e-260,2.3469143534979584e-262,"[(L2) (H1) (L2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[L2 H L1],0,7.9322856111191e-231
,,,,0.0,0.0,"[(L2) H (L1)]",1,2,0,1,2,0,0,2,0,2,2,1
,,,,7.9322856111191e-231,1.2794009050192095e-232,"[(L2 H) (L1)]",1,1,1,0,1,0,0,2,0,2,1,1
,,,,8.442301617117605e-279,1.3616615511480007e-280,"[(L2) (H L1)]",1,2,0,0,1,0,0,1,0,1,2,1
,[L1 H2 L2],0,4.130433948038906e-255
,,,,4.130433948038906e-255,6.661990238772428e-257,"[(L1) (H2) (L2)]",0,3,0,0,2,0,0,0,2,3,3,1
,[L1 H2 L],0,1.1216148433113757e-87
,,,,1.1216148433113757e-87,1.8090561988893156e-89,"[(L1) (H2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,,,,7.823475527259242e-176,1.2618508914934262e-177,"[(L1) (H2) L]",0,2,0,1,1,0,1,0,2,1,3,0
,[L1 H L],0,1.2106424329468594e-140
,,,,1.2106424329468594e-140,1.95264908539816e-142,"[(L1 H) L]",1,0,1,1,0,0,1,0,1,0,1,0
,,,,2.0949333087218854e-258,3.378924691486912e-260,"[(L1) H L]",1,1,0,2,1,0,1,0,2,0,2,0
,[L1 H L2],0,6.3916332153871126e-220
,,,,0.0,0.0,"[(L1) H (L2)]",1,2,0,1,2,0,0,0,2,2,2,1
,,,,2.396445821816356e-273,3.8652351964779935e-275,"[(L1) (H L2)]",1,2,0,0,1,0,0,0,2,1,2,1
,,,,6.3916332153871126e-220,1.0309085831269536e-221,"[(L1 H) (L2)]",1,1,1,0,1,0,0,0,1,2,1,1
,[L2 H2 L1],0,5.126042228898848e-266
,,,,5.126042228898848e-266,8.267810046611045e-268,"[(L2) (H2) (L1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[L H2 L1],0,6.4361792462657084e-158
,,,,1.2973142321054839e-173,2.0924423098475544e-175,"[L (H2) (L1)]",0,2,0,1,1,1,0,2,0,3,1,1
,,,,6.436179246265708e-158,1.0380934268170495e-159,"[(L H2) (L1)]",0,2,0,0,1,0,0,2,0,2,1,1
,[L H L1],0,2.136603162937102e-186
,,,,2.136603162937102e-186,3.4461341337695195e-188,"[L (H L1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,,3.4738867492425024e-256,5.603043143939519e-258,"[L H (L1)]",1,1,0,2,1,1,0,2,0,2,0,1
"[L H H]"
,[L1 H H],0,2.0633716711427836e-172
,,,,0.0,0.0,"[(L1) H H]",2,1,0,2,1,0,1,0,2,0,2,0
,,,,2.0633716711427836e-172,3.3280188244238447e-174,"[(L1 H) H]",2,0,1,1,0,0,1,0,1,0,1,0
,[L H1 H],0,1.7043609367964497e-32
,,,,1.1888239673501218e-120,1.917458011855035e-122,"[L (H1) H]",1,1,0,2,0,1,1,1,1,1,1,0
,,,,1.7043609367964497e-32,2.7489692528974994e-34,"[L (H1 H)]",1,0,1,1,0,1,0,1,0,1,0,1
,,,,1.6741996668054197e-99,2.7003220432345477e-101,"[(L H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
,[L H1 H2],1,0.9999999999875895
,,,,0.9999999999875895,0.016129032257864346,"[(L H1) (H2)]",0,2,0,0,0,0,0,0,1,2,1,1
,,,,7.1008493843735565e-22,1.1452982878021865e-23,"[L (H1) (H2)]",0,2,0,1,0,1,0,1,1,3,1,1
,[L H2 H1],0,1.2410420535278222e-11
,,,,2.5015175262826912e-27,4.0347056875527276e-29,"[L (H2) (H1)]",0,2,0,1,0,1,0,2,0,3,1,1
,,,,1.2410420535278219e-11,2.001680731496487e-13,"[(L H2) (H1)]",0,2,0,0,0,0,0,2,0,2,1,1
,[L2 H H1],0,1.5295254602650626e-84
,,,,1.5295254602650626e-84,2.466976548814617e-86,"[(L2 H) (H1)]",1,1,1,0,0,0,0,2,0,2,1,1
,,,,2.803983128488656e-181,4.522553433046219e-183,"[(L2) (H H1)]",1,2,0,0,1,0,0,1,0,1,2,1
,,,,2.64625222678375e-202,4.268148752877016e-204,"[(L2) H (H1)]",1,2,0,1,1,0,0,2,0,2,2,1
,[L1 H2 H],0,1.911636525071034e-119
,,,,1.911636525071034e-119,3.083284717856506e-121,"[(L1) (H2 H)]",1,1,1,0,1,0,0,0,2,1,2,1
,,,,0.0,0.0,"[(L1) (H2) H]",1,2,0,1,1,0,1,0,2,1,3,0
,[L2 H1 H2],0,2.8057391882823014e-114
,,,,2.8057391882823014e-114,4.525385787552099e-116,"[(L2) (H1) (H2)]",0,3,0,0,1,0,0,1,1,3,3,1
,[L1 H H2],0,1.2324525634713244e-73
,,,,2.1326742367283404e-191,3.439797156013452e-193,"[(L1) H (H2)]",1,2,0,1,1,0,0,0,2,2,2,1
,,,,7.959433289004448e-176,1.283779562742653e-177,"[(L1) (H H2)]",1,2,0,0,1,0,0,0,2,1,2,1
,,,,1.2324525634713244e-73,1.9878267152763296e-75,"[(L1 H) (H2)]",1,1,1,0,0,0,0,0,1,2,1,1
,[L1 H2 H2],0,7.964418069632053e-109
,,,,7.964418069632053e-109,1.284583559618073e-110,"[(L1) (H2) (H2)]",0,3,0,0,1,0,0,0,2,3,3,1
,[L2 H1 H],0,6.734394735749216e-125
,,,,6.734394735749216e-125,1.0861926993143895e-126,"[(L2) (H1 H)]",1,1,1,0,1,0,0,1,0,1,2,1
,,,,0.0,0.0,"[(L2) (H1) H]",1,2,0,1,1,0,1,1,1,1,3,0
,[L H H1],0,7.096405095269029e-89
,,,,6.69844542863556e-110,1.0803944239734773e-111,"[L H (H1)]",1,1,0,2,0,1,0,2,0,2,0,1
,,,,7.096405095269029e-89,1.1445814669788756e-90,"[L (H H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,[L2 H2 H1],0,9.884177756412919e-120
,,,,9.884177756412919e-120,1.5942222187762772e-121,"[(L2) (H2) (H1)]",0,3,0,0,1,0,0,2,0,3,3,1
"[H L L]"
,[H1 L2 L2],0,1.7507608617833855e-244
,,,,1.7507608617833855e-244,2.8238078415861055e-246,"[(H1) (L2) (L2)]",0,3,0,0,2,0,0,0,2,3,3,1
,[H1 L L],1,1.0
,,,,1.0,0.016129032258064516,"[(H1 L) L]",0,0,1,1,0,0,1,0,1,0,1,0
,,,,1.0046115004966056e-69,1.6203411298332348e-71,"[(H1) L L]",0,1,0,2,0,0,1,0,2,0,2,0
,[H1 L L2],0,5.2796533216160674e-80
,,,,5.303884995592426e-149,8.55465321869746e-151,"[(H1) L (L2)]",0,2,0,1,1,0,0,0,2,2,2,1
,,,,1.149199844639778e-84,1.853548136515771e-86,"[(H1) (L L2)]",0,2,0,0,0,0,0,0,2,1,2,1
,,,,5.279538401631604e-80,8.515384518760651e-82,"[(H1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,[H1 L2 L],0,2.7600613232778894e-28
,,,,2.7600613232778894e-28,4.451711811738531e-30,"[(H1) (L2 L)]",0,1,1,0,0,0,0,0,2,1,2,1
,,,,3.3161248741791045e-165,5.348588506740491e-167,"[(H1) (L2) L]",0,2,0,1,1,0,1,0,2,1,3,0
,[H2 L1 L2],0,6.167655083233815e-250
,,,,6.167655083233815e-250,9.94783077940938e-252,"[(H2) (L1) (L2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[H L L1],0,9.056387880525026e-176
,,,,1.4724711822905052e-245,2.3749535198233955e-247,"[H L (L1)]",1,1,0,2,1,1,0,2,0,2,0,1
,,,,9.056387880525026e-176,1.4607077226653266e-177,"[H (L L1)]",1,1,0,1,0,1,0,1,0,1,0,1
,[H2 L2 L1],0,2.1727678551707564e-255
,,,,2.1727678551707564e-255,3.504464282533478e-257,"[(H2) (L2) (L1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[H2 L L1],0,4.703663176463784e-90
,,,,4.048450258491665e-90,6.529758481438169e-92,"[(H2) (L L1)]",0,2,0,0,0,0,0,1,0,1,2,1
,,,,6.582344326687116e-160,1.0616684397882443e-161,"[(H2) L (L1)]",0,2,0,1,1,0,0,2,0,2,2,1
,,,,6.552129179721194e-91,1.0567950289872893e-92,"[(H2 L) (L1)]",0,1,1,0,1,0,0,2,0,2,1,1
,[H2 L1 L],0,9.72326182412577e-34
,,,,9.72326182412577e-34,1.5682680361493178e-35,"[(H2) (L1 L)]",0,1,1,0,0,0,0,1,0,1,2,1
,,,,1.168218623303871e-170,1.8842235859739853e-172,"[(H2) (L1) L]",0,2,0,1,1,0,1,1,1,1,3,0
,[H L1 L],0,2.1750947874063666e-119
,,,,2.1366031629372238e-186,3.4461341337697154e-188,"[(H L1) L]",1,1,0,1,0,0,1,0,1,0,1,0
,,,,2.1750947874063666e-119,3.5082173990425267e-121,"[H (L1 L)]",1,0,1,1,0,1,0,1,0,1,0,1
,,,,2.613306402789779e-256,4.215010327080289e-258,"[H (L1) L]",1,1,0,2,1,1,1,1,1,1,1,0
,[H L2 L1],0,1.399929992936518e-276
,,,,0.0,0.0,"[H (L2) (L1)]",1,2,0,1,2,1,0,2,0,3,1,1
,,,,1.399929992936518e-276,2.257951601510513e-278,"[(H L2) (L1)]",1,2,0,0,1,0,0,2,0,2,1,1
,[H L1 L2],0,1.1280278447774299e-265
,,,,0.0,0.0,"[H (L1) (L2)]",1,2,0,1,2,1,0,1,1,3,1,1
,,,,1.1280278447774299e-265,1.8193997496410158e-267,"[(H L1) (L2)]",1,2,0,0,1,0,0,0,1,2,1,1
"[H L H]"
,[H2 L2 H1],0,4.115450423605574e-176
,,,,4.115450423605574e-176,6.63782326387996e-178,"[(H2) (L2) (H1)]",0,3,0,0,1,0,0,2,0,3,3,1
,[H1 L2 H],0,4.620893747794104e-127
,,,,0.0,0.0,"[(H1) (L2) H]",1,2,0,1,1,0,1,0,2,1,3,0
,,,,4.620893747794104e-127,7.453054431925976e-129,"[(H1) (L2 H)]",1,1,1,0,0,0,0,0,2,1,2,1
,[H L1 H],0,3.641542968345633e-218
,,,,3.641542968345633e-218,5.873456400557474e-220,"[H (L1 H)]",2,0,1,1,0,1,0,1,0,1,0,1
,,,,0.0,0.0,"[(H L1) H]",2,1,0,1,0,0,1,0,1,0,1,0
,,,,0.0,0.0,"[H (L1) H]",2,1,0,2,1,1,1,1,1,1,1,0
,[H2 L1 H2],0,1.1682186232892728e-170
,,,,1.1682186232892728e-170,1.8842235859504406e-172,"[(H2) (L1) (H2)]",0,3,0,0,1,0,0,1,1,3,3,1
,[H L2 H1],0,2.6516143769054248e-197
,,,,2.6516143769054248e-197,4.276797382105525e-199,"[(H L2) (H1)]",1,2,0,0,0,0,0,2,0,2,1,1
,,,,0.0,0.0,"[H (L2) (H1)]",1,2,0,1,1,1,0,2,0,3,1,1
,[H2 L H1],0,1.2410420535278215e-11
,,,,1.2467651195739382e-80,2.0109114831837715e-82,"[(H2) L (H1)]",0,2,0,1,0,0,0,2,0,2,2,1
,,,,1.3208363703801043e-59,2.1303812425485557e-61,"[(H2) (L H1)]",0,2,0,0,0,0,0,1,0,1,2,1
,,,,1.2410420535278215e-11,2.0016807314964866e-13,"[(H2 L) (H1)]",0,1,1,0,0,0,0,2,0,2,1,1
,[H1 L H],0,1.6741996668054193e-99
,,,,1.681920239400166e-168,2.7127745796776877e-170,"[(H1) L H]",1,1,0,2,0,0,1,0,2,0,2,0
,,,,1.6741996668054193e-99,2.7003220432345477e-101,"[(H1 L) H]",1,0,1,1,0,0,1,0,1,0,1,0
,[H2 L1 H],0,1.6278681706212294e-132
,,,,1.6278681706212294e-132,2.6255938235826286e-134,"[(H2) (L1 H)]",1,1,1,0,0,0,0,1,0,1,2,1
,,,,0.0,0.0,"[(H2) (L1) H]",1,2,0,1,1,0,1,1,1,1,3,0
,[H L H1],0,2.9547124783802425e-145
