UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,29.990585211370206,2.5608615488251476,15.788974992073413,0.0,17.327417067680088,21.561149116042156,1.2164351795562167,0.0,13.342699717892906,3.4897139585946,1.6495961135451107,0.7857007036810985,
"[L L]","[(L L1)]",1,0.9999982007042852,0.016129003237165894,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999999999732906,0.01612903225763372,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.8997859924554202,0.01451267729766807,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H2) (H1)]",1,0.9999983952960878,0.01612900637574335,0,2,0,0,0,0,0,1,0,1,1,1
"[L L L]","[(L L1) L]",1,0.9999173273877506,0.016127698828834688,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[(L L2) (H1)]",1,0.9999954178729016,0.01612895835278873,0,2,0,0,0,0,0,2,0,2,1,1
"[L H L]","[(L H1) L]",1,0.9999979428646878,0.016128999078462707,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H2) (H1)]",1,0.9999983954889304,0.01612900637885372,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H2) (L L1)]",1,0.9999981949362305,0.016129003144132754,0,2,0,0,0,0,0,1,0,1,2,1
"[H L H]","[(H2) (L H1)]",1,0.9703934099564806,0.0156515066122013,0,2,0,0,0,0,0,1,0,1,2,1
"[H H L]","[(H2) (H1 L)]",1,0.899791741254978,0.014512770020241582,0,1,1,0,0,0,0,1,0,1,2,1
"[H H H]","[(H2) (H2) (H1)]",1,0.9999983873690943,0.016129006247888617,0,3,0,0,0,0,0,2,0,3,3,1
"[L L L L]","[(L L2) (L L1)]",1,0.9999962197494686,0.01612897128628175,0,2,0,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L L2) (L H1)]",1,0.9703917801775924,0.015651480325445038,0,2,0,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L L2) (H1 L)]",1,0.8997896950947764,0.014512737017657682,0,1,1,0,0,0,0,2,0,2,2,1
"[L L H H]","[(L L2) (H2) (H1)]",1,0.9999910463772227,0.016128887844793913,0,3,0,0,0,0,0,3,0,5,3,1
"[L H L L]","[(L H2) (L L1)]",1,0.9999981765017277,0.01612900284680206,0,2,0,0,0,0,0,2,0,2,2,1
"[L H L H]","[(L H2) (L H1)]",1,0.9703936790021264,0.0156515109516472,0,2,0,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L H2) (H1 L)]",1,0.8997919211522059,0.014512772921809771,0,1,1,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L H2) (H2) (H1)]",1,0.9999981645082302,0.016129002653358548,0,3,0,0,0,0,0,3,0,5,3,1
"[H L L L]","[(H2) L (L L1)]",1,0.9999822670421604,0.016128746242615486,0,2,0,1,0,0,0,2,0,2,3,1
"[H L L H]","[(H2) L (L H1)]",1,0.9703715842148164,0.015651154584109945,0,2,0,1,0,0,0,2,0,2,3,1
"[H L H L]","[(H2) (L H1) L]",1,0.7665972284317148,0.012364471426317981,0,2,0,1,0,0,1,1,1,1,4,0
"[H L H H]","[(H2) (L H2) (H1)]",1,0.9703918463319696,0.015651481392451122,0,3,0,0,0,0,0,3,0,4,4,1
"[H H L L]","[(H2) (H2) (L L1)]",1,0.9999980339206254,0.016129000547106857,0,3,0,0,0,0,0,2,0,3,5,1
"[H H L H]","[(H2) (H2) (L H1)]",1,0.9703934034182016,0.01565150650674519,0,3,0,0,0,0,0,2,0,3,5,1
"[H H H L]","[(H2) (H2) (H1 L)]",1,0.8997919118920301,0.014512772772452099,0,2,1,0,0,0,0,2,0,3,5,1
"[H H H H]","[(H2) (H2) (H2) (H1)]",1,0.9999981221903262,0.016129001970811716,0,4,0,0,0,0,0,3,0,6,6,1
"[L L L L L]","[(L L2) L (L L1)]",1,0.9999890370847238,0.01612885543685038,0,2,0,1,0,0,0,3,0,3,3,1
"[L L L L H]","[(L L2) L (L H1)]",1,0.9703907641081329,0.015651463937227956,0,2,0,1,0,0,0,3,0,3,3,1
"[L L L H L]","[(L L2) (L H1) L]",1,0.7665969517366268,0.012364466963493977,0,2,0,1,0,0,1,2,1,2,4,0
"[L L L H H]","[(L L2) (L H2) (H1)]",1,0.9703893865293554,0.01565144171821541,0,3,0,0,0,0,0,4,0,6,4,1
"[L L H L L]","[(L L2) (H2) (L L1)]",1,0.9999642802189072,0.01612845613256302,0,3,0,0,0,0,0,3,0,5,5,1
"[L L H L H]","[(L L2) (H2) (L H1)]",1,0.9703655556968279,0.01565105734994884,0,3,0,0,0,0,0,3,0,5,5,1
"[L L H H L]","[(L L2) (H2) (H1 L)]",1,0.899765993749829,0.014512354737900472,0,2,1,0,0,0,0,3,0,5,5,1
"[L L H H H]","[(L L2) (H2) (H2) (H1)]",1,0.9999609544345641,0.01612840249088007,0,4,0,0,0,0,0,4,0,9,6,1
"[L H L L L]","[(L H2) L (L L1)]",1,0.999991631933828,0.016128897289255293,0,2,0,1,0,0,0,3,0,3,3,1
"[L H L L H]","[(L H2) L (L H1)]",1,0.9703932821533436,0.01565150455086038,0,2,0,1,0,0,0,3,0,3,3,1
"[L H L H L]","[(L H2) (L H1) L]",1,0.7665989409211817,0.012364499047115837,0,2,0,1,0,0,1,2,1,2,4,0
"[L H L H H]","[(L H2) (L H2) (H1)]",1,0.9703919045058288,0.015651482330739167,0,3,0,0,0,0,0,4,0,6,4,1
"[L H H L L]","[(L H2) (H2) (L L1)]",1,0.9999929483924138,0.01612891852245829,0,3,0,0,0,0,0,3,0,5,5,1
"[L H H L H]","[(L H2) (H2) (L H1)]",1,0.9703933754043047,0.01565150605490814,0,3,0,0,0,0,0,3,0,5,5,1
"[L H H H L]","[(L H2) (H2) (H1 L)]",1,0.8997917894205915,0.014512770797106316,0,2,1,0,0,0,0,3,0,5,5,1
"[L H H H H]","[(L H2) (H2) (H2) (H1)]",1,0.9999896225984077,0.016128864880619483,0,4,0,0,0,0,0,4,0,9,6,1
"[H L L L L]","[(H2) L L (L L1)]",1,0.9998952916338762,0.016127343413449617,0,2,0,2,0,0,0,3,0,3,4,1
"[H L L L H]","[(H2) L L (L H1)]",1,0.9702997929345714,0.015649996660235026,0,2,0,2,0,0,0,3,0,3,4,1
"[H L L H L]","[(H2) L (L H1) L]",1,0.76657619837511,0.012364132231856608,0,2,0,2,0,0,1,2,1,2,5,0
"[H L L H H]","[(H2) L (L H2) (H1)]",1,0.970380317713072,0.015651295446985028,0,3,0,1,0,0,0,4,0,6,5,1
"[H L H L L]","[(H2) (L H2) (L L1)]",1,0.9703907937782125,0.015651464415777614,0,3,0,0,0,0,0,3,0,4,6,1
"[H L H L H]","[(H2) (L H2) (L H1)]",1,0.9416636224608114,0.015188122942916311,0,3,0,0,0,0,0,3,0,4,6,1
"[H L H H L]","[(H2) (L H2) (H1 L)]",1,0.8731521520143747,0.014083099226038304,0,2,1,0,0,0,0,3,0,4,6,1
"[H L H H H]","[(H2) (L H2) (H2) (H1)]",1,0.9703844718841677,0.015651362449744632,0,4,0,0,0,0,0,4,0,8,7,1
"[H H L L L]","[(H2) (H2) L (L L1)]",1,0.999982231966668,0.01612874567688174,0,3,0,1,0,0,0,3,0,4,7,1
"[H H L L H]","[(H2) (H2) L (L H1)]",1,0.9703841603629908,0.01565135742520952,0,3,0,1,0,0,0,3,0,4,7,1
"[H H L H L]","[(H2) (H2) (L H1) L]",1,0.7665972383932821,0.012364471586988423,0,3,0,1,0,0,1,2,1,3,8,0
"[H H L H H]","[(H2) (H2) (L H2) (H1)]",1,0.9703916014262813,0.015651477442359375,0,4,0,0,0,0,0,4,0,7,8,1
"[H H H L L]","[(H2) (H2) (H2) (L L1)]",1,0.9999927280768982,0.016128914968982232,0,4,0,0,0,0,0,3,0,6,9,1
"[H H H L H]","[(H2) (H2) (H2) (L H1)]",1,0.9703931616093295,0.01565150260660209,0,4,0,0,0,0,0,3,0,6,9,1
"[H H H H L]","[(H2) (H2) (H2) (H1 L)]",1,0.8997915911803802,0.014512767599683549,0,3,1,0,0,0,0,3,0,6,9,1
"[H H H H H]","[(H2) (H2) (H2) (H2) (H1)]",1,0.9999894022830158,0.016128861327145413,0,5,0,0,0,0,0,4,0,10,10,1
"[L L L L L L]","[(L L2) L L (L L1)]",1,0.9999830622690178,0.016128759068855126,0,2,0,2,0,0,0,4,0,4,4,1
"[L L L L L L L]","[(L L2) L L L (L L1)]",1,0.9999678406856807,0.016128513559446462,0,2,0,3,0,0,0,5,0,5,5,1
