UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,132.02205193107753,34.83354988595214,3.2555370889200357,9.897423707228567,29.523194735764697,0.061108399392130815,0.3889966848992727,0.7228081350641533,21.37017693915781,12.851774809861329,1.4815880579719871,45.7830393037097,
"[L L]","[(L1 L)]",1,0.9999999999999807,0.016129032258064203,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999999999397858,0.01612903225709332,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999999940099069,0.01612903216145011,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H2) (H1)]",1,0.9999999989211484,0.016129032240663685,0,2,0,0,0,0,0,1,0,1,1,1
"[L L L]","[(L1 L) L]",1,0.9999999999999805,0.0161290322580642,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[L (L H1)]",1,0.9997644085343095,0.01612523239571467,0,1,0,1,0,1,0,1,0,1,0,1
"[L H L]","[(L H1) L]",1,0.9900477662079873,0.015968512358193344,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H2) (H1)]",1,0.9999999976532853,0.01612903222021428,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H1 L) L]",1,1.0,0.016129032258064516,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H2 L) (H1)]",1,0.9999999943277746,0.01612903216657701,0,1,1,0,0,0,0,2,0,2,1,1
"[H H L]","[(H2) (H1 L)]",1,0.9999999940099069,0.01612903216145011,0,1,1,0,0,0,0,1,0,1,2,1
"[H H H]","[(H2) (H2) (H1)]",1,0.9999999989211484,0.016129032240663685,0,3,0,0,0,0,0,2,0,3,3,1
"[L L L L]","[L (L1 L) L]",1,0.9999005814000422,0.016127428732258746,0,0,1,2,0,1,1,1,1,1,1,0
"[L L L H]","[(L2 L) (L H1)]",1,0.9999988047918836,0.016129012980514255,0,1,1,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L2 L) (H1 L)]",1,0.9998869664484145,0.01612720913626475,0,0,2,0,0,0,0,2,0,2,2,1
"[L L H H]","[L (L H2) (H1)]",1,0.9998896711275529,0.016127252760121818,0,2,0,1,0,1,0,3,0,4,1,1
"[L H L L]","[L (H1 L) L]",1,1.0,0.016129032258064516,0,0,1,2,0,1,1,1,1,1,1,0
"[L H L H]","[(L H2) (L H1)]",1,0.9652862557481487,0.015569133157228205,0,2,0,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L H2) (H1 L)]",1,0.9999999938858534,0.016129032159449247,0,1,1,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L H2) (H2) (H1)]",1,0.9999999987809718,0.01612903223840277,0,3,0,0,0,0,0,3,0,5,3,1
"[H L L L]","[(H1 L) L L]",1,0.9999982614805321,0.016129004217427936,0,0,1,2,0,0,1,0,2,0,2,0
"[H L L H]","[(H2 L) (L H1)]",1,0.9999999999359916,0.016129032257032123,0,1,1,0,0,0,0,2,0,2,2,1
"[H L H L]","[(H2 L) (H1 L)]",1,0.9999999940099069,0.01612903216145011,0,0,2,0,0,0,0,2,0,2,2,1
"[H L H H]","[(H2 L) (H2) (H1)]",1,0.9999999972306508,0.01612903221339759,0,2,1,0,0,0,0,3,0,5,3,1
"[H H L L]","[(H2) (H1 L) L]",1,1.0,0.016129032258064516,0,1,1,1,0,0,1,1,1,1,4,0
"[H H L H]","[(H2) (H2 L) (H1)]",1,0.9999999943277746,0.01612903216657701,0,2,1,0,0,0,0,3,0,4,4,1
"[H H H L]","[(H2) (H2) (H1 L)]",1,0.9999999940099069,0.01612903216145011,0,2,1,0,0,0,0,2,0,3,5,1
"[H H H H]","[(H2) (H2) (H2) (H1)]",1,0.9999999989050254,0.016129032240403636,0,4,0,0,0,0,0,3,0,6,6,1
"[L L L L L]","[(L2 L) (L1 L) L]",1,0.9999947409821195,0.016128947435195478,0,0,2,1,0,0,1,2,1,2,4,0
"[L L L L H]","[(L2 L) L (L H1)]",1,0.9999838910958175,0.016128772437029315,0,1,1,1,0,0,0,3,0,3,3,1
"[L L L H L]","[(L2 L) (L H1) L]",1,0.9894219488336217,0.015958418529574553,0,1,1,1,0,0,1,2,1,2,4,0
"[L L L H H]","[(L2 L) (L H2) (H1)]",1,0.9999947391194406,0.016128947405152267,0,2,1,0,0,0,0,4,0,6,4,1
"[L L H L L]","[(L2 L) (H1 L) L]",1,0.999994741474038,0.01612894744312965,0,0,2,1,0,0,1,2,1,2,4,0
"[L L H L H]","[(L2 L) (H2 L) (H1)]",1,0.9998571994114376,0.016126729022765126,0,1,2,0,0,0,0,4,0,6,4,1
"[L L H H L]","[L (L H2) (H1 L)]",1,0.9999749171183435,0.016128627695457157,0,1,1,1,0,1,0,3,0,4,2,1
"[L L H H H]","[L (L H2) (H2) (H1)]",1,0.9999687718238215,0.016128528577803572,0,3,0,1,0,1,0,4,0,8,3,1
"[L H L L L]","[L (H1 L) L L]",1,0.9999607365046402,0.01612839897588129,0,0,1,3,0,1,1,1,2,1,2,0
"[L H L L H]","[L (H2 L) (L H1)]",1,0.9999999981561076,0.016129032228324316,0,1,1,1,0,1,0,3,0,4,2,1
"[L H L H L]","[L (H2 L) (H1 L)]",1,0.9999998256633313,0.016129029446182767,0,0,2,1,0,1,0,3,0,4,2,1
"[L H L H H]","[(L H2) (L H2) (H1)]",1,0.931020676548256,0.015016462524971875,0,3,0,0,0,0,0,4,0,6,4,1
"[L H H L L]","[(L H2) (H1 L) L]",1,0.9999999998759463,0.01612903225606365,0,1,1,1,0,0,1,2,1,2,4,0
"[L H H L H]","[(L H2) (H2 L) (H1)]",1,0.9999999942036452,0.016129032164574918,0,2,1,0,0,0,0,4,0,6,4,1
"[L H H H L]","[(L H2) (H2) (H1 L)]",1,0.9999999938858534,0.016129032159449247,0,2,1,0,0,0,0,3,0,5,5,1
"[L H H H H]","[(L H2) (H2) (H2) (H1)]",1,0.9999938484027909,0.016128933038754692,0,4,0,0,0,0,0,4,0,9,6,1
"[H L L L L]","[(H2 L) (L1 L) L]",1,0.9999999999999316,0.016129032258063412,0,0,2,1,0,0,1,2,1,2,4,0
"[H L L L H]","[(H2 L) L (L H1)]",1,0.9999999999359901,0.0161290322570321,0,1,1,1,0,0,0,3,0,3,3,1
"[H L L H L]","[(H2 L) (L H1) L]",1,0.9894272652684186,0.01595850427852288,0,1,1,1,0,0,1,2,1,2,4,0
