UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,139.44648630260957,41.41312632153219,6.488315584513883,10.165696282931671,31.937271510566884,0.1356059773867707,1.351468317804786,0.8766114821703607,40.364308735294095,12.07679504371407,0.8574630317217296,17.553864626903735,
"[L L]","[(L1 L)]",1,0.9999999999999993,0.016129032258064505,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999999999204559,0.016129032256781545,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,1.0,0.016129032258064516,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H2) (H1)]",1,1.0,0.016129032258064516,0,2,0,0,0,0,0,1,0,1,1,1
"[L L L]","[L (L1 L)]",1,0.9999934127167104,0.016128926011559845,0,0,1,1,0,1,0,1,0,1,0,1
"[L L H]","[L (L H1)]",1,0.9999545058301198,0.016128298481130968,0,1,0,1,0,1,0,1,0,1,0,1
"[L H L]","[L (H1 L)]",1,1.0,0.016129032258064516,0,0,1,1,0,1,0,1,0,1,0,1
"[L H H]","[(L H2) (H1)]",1,0.9999999998088758,0.016129032254981867,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H1 L) L]",1,0.9999999991589644,0.016129032244499426,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H2 L) (H1)]",1,0.9999999998782276,0.016129032256100444,0,1,1,0,0,0,0,2,0,2,1,1
"[H H L]","[(H2) (H1 L)]",1,1.0,0.016129032258064516,0,1,1,0,0,0,0,1,0,1,2,1
"[H H H]","[(H2) (H2) (H1)]",1,1.0,0.016129032258064516,0,3,0,0,0,0,0,2,0,3,3,1
"[L L L L]","[(L2 L) (L1 L)]",1,0.9999952802553661,0.016128956133151066,0,0,2,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L2 L) (L H1)]",1,0.9999952801914171,0.016128956132119635,0,1,1,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L2 L) (H1 L)]",1,0.9999952802825142,0.016128956133588942,0,0,2,0,0,0,0,2,0,2,2,1
"[L L H H]","[L (L H2) (H1)]",1,0.9999536262080271,0.016128284293677856,0,2,0,1,0,1,0,3,0,4,1,1
"[L H L L]","[L (H1 L) L]",1,0.9999749618512949,0.016128628416956368,0,0,1,2,0,1,1,1,1,1,1,0
"[L H L H]","[L (H2 L) (H1)]",1,0.6108222781341606,0.00985197222797033,0,1,1,1,0,1,0,3,0,4,1,1
"[L H H L]","[(L H2) (H1 L)]",1,0.9999999998088758,0.016129032254981867,0,1,1,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L H2) (H2) (H1)]",1,0.9999999997968514,0.016129032254787925,0,3,0,0,0,0,0,3,0,5,3,1
"[H L L L]","[(H2 L) (L1 L)]",1,0.9999999999999993,0.01612903225806451,0,0,2,0,0,0,0,2,0,2,2,1
"[H L L H]","[(H2 L) (L H1)]",1,0.9999999999089035,0.01612903225659522,0,1,1,0,0,0,0,2,0,2,2,1
"[H L H L]","[(H2 L) (H1 L)]",1,1.0,0.01612903225806452,0,0,2,0,0,0,0,2,0,2,2,1
"[H L H H]","[(H2 L) (H2) (H1)]",1,0.9999999999372949,0.016129032257053148,0,2,1,0,0,0,0,3,0,5,3,1
"[H H L L]","[(H2) (H1 L) L]",1,0.9999999999999952,0.016129032258064436,0,1,1,1,0,0,1,1,1,1,4,0
"[H H L H]","[(H2) (H2 L) (H1)]",1,0.9999999998782276,0.016129032256100444,0,2,1,0,0,0,0,3,0,4,4,1
"[H H H L]","[(H2) (H2) (H1 L)]",1,1.0,0.016129032258064516,0,2,1,0,0,0,0,2,0,3,5,1
"[H H H H]","[(H2) (H2) (H2) (H1)]",1,0.9999999999879756,0.016129032257870574,0,4,0,0,0,0,0,3,0,6,6,1
"[L L L L L]","[(L2 L) L (L1 L)]",1,0.9999714120292501,0.0161285711617621,0,0,2,1,0,0,0,3,0,3,3,1
"[L L L L H]","[(L2 L) L (L H1)]",1,0.9999771636718772,0.01612866393019157,0,1,1,1,0,0,0,3,0,3,3,1
"[L L L H L]","[(L2 L) L (H1 L)]",1,0.999977163762973,0.016128663931660854,0,0,2,1,0,0,0,3,0,3,3,1
"[L L L H H]","[(L2 L) (L H2) (H1)]",1,0.9999888746616213,0.016128852817122924,0,2,1,0,0,0,0,4,0,6,4,1
"[L L H L L]","[(L2 L) (H1 L) L]",1,0.9999888748805021,0.016128852820653253,0,0,2,1,0,0,1,2,1,2,4,0
"[L L H L H]","[(L2 L) (H2 L) (H1)]",1,0.9999826855184981,0.016128752992233836,0,1,2,0,0,0,0,4,0,6,4,1
"[L L H H L]","[L (L H2) (H1 L)]",1,0.9999803258705711,0.01612871493339631,0,1,1,1,0,1,0,3,0,4,2,1
"[L L H H H]","[L (L H2) (H2) (H1)]",1,0.9999782126899514,0.016128680849837925,0,3,0,1,0,1,0,4,0,8,3,1
"[L H L L L]","[L (H2 L) (L1 L)]",1,0.999999999941958,0.016129032257128355,0,0,2,1,0,1,0,3,0,4,2,1
"[L H L L H]","[L (H2 L) (L H1)]",1,0.9999999998508627,0.016129032255659075,0,1,1,1,0,1,0,3,0,4,2,1
"[L H L H L]","[L (H2 L) (H1 L)]",1,0.9999999999419591,0.016129032257128372,0,0,2,1,0,1,0,3,0,4,2,1
"[L H L H H]","[L (H2 L) (H2) (H1)]",1,0.7904058409446317,0.012748481305558576,0,2,1,1,0,1,0,4,0,8,3,1
"[L H H L L]","[(L H2) (H1 L) L]",1,0.9999999998088758,0.016129032254981867,0,1,1,1,0,0,1,2,1,2,4,0
"[L H H L H]","[(L H2) (H2 L) (H1)]",1,0.9999999996871034,0.016129032253017796,0,2,1,0,0,0,0,4,0,6,4,1
"[L H H H L]","[(L H2) (H2) (H1 L)]",1,0.9999999998088758,0.016129032254981867,0,2,1,0,0,0,0,3,0,5,5,1
"[L H H H H]","[(L H2) (H2) (H2) (H1)]",1,0.9999978865748848,0.016128998170562653,0,4,0,0,0,0,0,4,0,9,6,1
"[H L L L L]","[(H2 L) L (L1 L)]",1,0.9999942480675644,0.016128939484960716,0,0,2,1,0,0,0,3,0,3,3,1
"[H L L L H]","[(H2 L) L (L H1)]",1,0.9999999999089023,0.0161290322565952,0,1,1,1,0,0,0,3,0,3,3,1
"[H L L H L]","[(H2 L) L (H1 L)]",1,1.0,0.016129032258064516,0,0,2,1,0,0,0,3,0,3,3,1
"[H L L H H]","[(H2 L) (L H2) (H1)]",1,0.9999999997811183,0.016129032254534163,0,2,1,0,0,0,0,4,0,6,4,1
"[H L H L L]","[(H2 L) (H1 L) L]",1,1.0,0.016129032258064516,0,0,2,1,0,0,1,2,1,2,4,0
"[H L H L H]","[(H2 L) (H2 L) (H1)]",1,0.9999999998782276,0.016129032256100444,0,1,2,0,0,0,0,4,0,6,4,1
"[H L H H L]","[(H2 L) (H2) (H1 L)]",1,0.9999999999493194,0.01612903225724709,0,1,2,0,0,0,0,3,0,5,5,1
"[H L H H H]","[(H2 L) (H2) (H2) (H1)]",1,0.9999978867153283,0.016128998172827872,0,3,1,0,0,0,0,4,0,9,6,1
"[H H L L L]","[(H2) (H2 L) (L1 L)]",1,0.9999999999999993,0.016129032258064505,0,1,2,0,0,0,0,3,0,4,6,1
"[H H L L H]","[(H2) (H2 L) (L H1)]",1,0.9999999999089035,0.01612903225659522,0,2,1,0,0,0,0,3,0,4,6,1
"[H H L H L]","[(H2) (H2 L) (H1 L)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,3,0,4,6,1
"[H H L H H]","[(H2) (H2 L) (H2) (H1)]",1,0.9999978867271243,0.016128998173018137,0,3,1,0,0,0,0,4,0,8,7,1
"[H H H L L]","[(H2) (H2) (H1 L) L]",1,1.0,0.016129032258064516,0,2,1,1,0,0,1,2,1,3,8,0
"[H H H L H]","[(H2) (H2) (H2 L) (H1)]",1,0.9999999998782276,0.016129032256100444,0,3,1,0,0,0,0,4,0,7,8,1
"[H H H H L]","[(H2) (H2) (H2) (H1 L)]",1,0.9999999999999998,0.016129032258064512,0,3,1,0,0,0,0,3,0,6,9,1
"[H H H H H]","[(H2) (H2) (H2) (H2) (H1)]",1,0.9999978867660083,0.016128998173645298,0,5,0,0,0,0,0,4,0,10,10,1
"[L L L L L L]","[(L2 L) L L (L1 L)]",1,0.9999503246082755,0.01612823104206896,0,0,2,2,0,0,0,4,0,4,4,1
"[L L L L L L L]","[(L2 L) L L L (L1 L)]",1,0.9999181866594877,0.016127712688056257,0,0,2,3,0,0,0,5,0,5,5,1
