UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,148.79283575834785,17.185102706791934,87.06015522264413,12.292979308396767,73.06167630185806,0.1705290102670206,55.064396271511626,22.17129657762135,0.44333516989749544,10.6190373058076,14.133548252335878,0.0,
"[L L]","[(L L1)]",1,1.0,0.016129032258064516,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,1.0,0.016129032258064516,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999942090388434,0.016128938855465215,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1) (H2)]",1,0.9999999996338438,0.016129032252158775,0,2,0,0,0,0,0,0,1,1,1,1
"[L L L]","[L (L L1)]",1,0.9999999999999998,0.016129032258064512,0,1,0,1,0,1,0,1,0,1,0,1
"[L L H]","[L (L H1)]",1,0.9995678124064123,0.016122061490426005,0,1,0,1,0,1,0,1,0,1,0,1
"[L H L]","[(L H1) L]",1,0.9999999999999961,0.016129032258064457,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H1) (H2)]",1,1.0,0.016129032258064516,0,2,0,0,0,0,0,0,1,2,1,1
"[H L L]","[(H1) (L L2)]",1,0.9999999994295674,0.01612903224886399,0,2,0,0,0,0,0,0,2,1,2,1
"[H L H]","[(H1) (L H2)]",1,0.9999999993175107,0.016129032247056623,0,2,0,0,0,0,0,0,2,1,2,1
"[H H L]","[(H1) (H2 L)]",1,0.9999909777527289,0.01612888673794724,0,1,1,0,0,0,0,0,2,1,2,1
"[H H H]","[(H1) (H2) (H2)]",1,0.9999999996338438,0.016129032252158775,0,3,0,0,0,0,0,0,2,3,3,1
"[L L L L]","[(L L1) (L L2)]",1,0.9999999998695734,0.01612903225596086,0,2,0,0,0,0,0,0,2,2,2,1
"[L L L H]","[(L L1) (L H2)]",1,0.9999999997575167,0.016129032254153495,0,2,0,0,0,0,0,0,2,2,2,1
"[L L H L]","[L (L H1) L]",1,0.9999651313119474,0.01612846985987012,0,1,0,2,0,1,1,1,1,1,1,0
"[L L H H]","[L (L H1) (H2)]",1,0.999999999685415,0.016129032252990564,0,2,0,1,0,1,0,1,1,4,1,1
"[L H L L]","[(L H1) (L L2)]",1,1.0,0.016129032258064516,0,2,0,0,0,0,0,0,2,2,2,1
"[L H L H]","[(L H1) (L H2)]",1,0.9999999998879433,0.01612903225625715,0,2,0,0,0,0,0,0,2,2,2,1
"[L H H L]","[(L H1) (H2 L)]",1,0.9999909783231544,0.01612888674714765,0,1,1,0,0,0,0,0,2,2,2,1
"[L H H H]","[(L H1) (H2) (H2)]",1,1.0,0.016129032258064516,0,3,0,0,0,0,0,0,2,5,3,1
"[H L L L]","[(H1) L (L L2)]",1,1.0,0.016129032258064516,0,2,0,1,0,0,0,0,3,2,3,1
"[H L L H]","[(H1) L (L H2)]",1,0.9999999998879433,0.016129032256257152,0,2,0,1,0,0,0,0,3,2,3,1
"[H L H L]","[(H1) (L H2) L]",1,0.9999875787615587,0.016128831915509016,0,2,0,1,0,0,1,0,3,1,4,0
"[H L H H]","[(H1) (L H2) (H2)]",1,0.9999999993175107,0.016129032247056627,0,3,0,0,0,0,0,0,3,4,4,1
"[H H L L]","[(H1) (H2) (L L2)]",1,0.9999999996338438,0.01612903225215877,0,3,0,0,0,0,0,0,3,3,5,1
"[H H L H]","[(H1) (H2) (L H2)]",1,0.9999999995217871,0.016129032250351408,0,3,0,0,0,0,0,0,3,3,5,1
"[H H H L]","[(H1) (H2) (H2 L)]",1,0.9999909779570016,0.016128886741241962,0,2,1,0,0,0,0,0,3,3,5,1
"[H H H H]","[(H1) (H2) (H2) (H2)]",1,0.9999999996338438,0.016129032252158775,0,4,0,0,0,0,0,0,3,6,6,1
