UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,18.89947622406641,0.25937125066274896,2.4193090495086236,2.767355274320462,3.8657953111375316,22.91775217340049,9.238595277910669,0.8758709885890587,3.200027633135953,3.9123257164990943,0.0,
"[L L]","[(L1 L)]",1,0.9999999919701901,0.016129032128551452,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",1,0.9999999919701901,0.016129032128551452,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999999919701901,0.016129032128551452,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.9999999919701901,0.016129032128551452,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[L (L1 L)]",1,0.9999879355292908,0.01612883766982727,0,0,1,1,0,1,0,1,0,1,0,1
"[L L H]","[L (L1 H)]",1,0.9999770592275926,0.016128662245606332,1,0,1,1,0,1,0,1,0,1,0,1
"[L H L]","[L (H1 L)]",1,0.9999879355292908,0.016128837669827274,0,0,1,1,0,1,0,1,0,1,0,1
"[L H H]","[L (H1 H)]",1,0.9999770592275926,0.016128662245606332,1,0,1,1,0,1,0,1,0,1,0,1
"[H L L]","[H (L1 L)]",1,0.9999857122437589,0.016128801810383207,1,0,1,1,0,1,0,1,0,1,0,1
"[H L H]","[H (L1 H)]",1,0.9999748359904234,0.01612862638694231,2,0,1,1,0,1,0,1,0,1,0,1
"[H H L]","[H (H1 L)]",1,0.9999857122437591,0.016128801810383207,1,0,1,1,0,1,0,1,0,1,0,1
"[H H H]","[H (H1 H)]",1,0.9999748359904234,0.01612862638694231,2,0,1,1,0,1,0,1,0,1,0,1
"[L L L L]","[(L1 L) (L2 L)]",1,0.9999998994755902,0.016129030636703068,0,0,2,0,0,0,0,0,2,2,2,1
"[L L L H]","[(L1 L) (L2 H)]",1,0.999999899448295,0.016129030636262823,1,0,2,0,0,0,0,0,2,2,2,1
"[L L H L]","[(L1 L) (H2 L)]",1,0.9999998994755902,0.016129030636703068,0,0,2,0,0,0,0,0,2,2,2,1
"[L L H H]","[(L1 L) (H2 H)]",1,0.9999998994482953,0.016129030636262823,1,0,2,0,0,0,0,0,2,2,2,1
"[L H L L]","[(L1 H) (L2 L)]",1,0.9999998994755902,0.016129030636703068,1,0,2,0,0,0,0,0,2,2,2,1
"[L H L H]","[(L1 H) (L2 H)]",1,0.9999998994482953,0.016129030636262823,2,0,2,0,0,0,0,0,2,2,2,1
"[L H H L]","[(L1 H) (H2 L)]",1,0.99999989947559,0.016129030636703064,1,0,2,0,0,0,0,0,2,2,2,1
"[L H H H]","[(L1 H) (H2 H)]",1,0.9999998994482953,0.016129030636262823,2,0,2,0,0,0,0,0,2,2,2,1
"[H L L L]","[(H1 L) (L2 L)]",1,0.9999998994700138,0.016129030636613126,0,0,2,0,0,0,0,0,2,2,2,1
