UR,SR,p(SR)_TD,p(SR)_LE,p(HR)_normed,p(HR)_absolute,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,,,41.171857191756516,4.742002169005869,17.212836061685117,0.6849185490726464,19.579685877774974,24.58704009361725,1.8881529019089123,0.0,12.347869676963803,3.4974727121605027,1.9428452074650306,25.821063970342276,
"[L L]"
,[L L1],1,0.9999717999547425
,,,,1.0051547601016875e-21,1.621217355002722e-23,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,,0.9999717999547425,0.016128577418624883,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0,3.725317195068645e-22
,,,,3.725317195068645e-22,6.008576121078461e-24,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0,2.8200045257335847e-05
,,,,2.4363207737119397e-05,3.929549635019258e-07,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,,3.836837520216449e-06,6.188447613252338e-08,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0,1.6164102399733223e-27
,,,,1.6164102399733223e-27,2.607113290279553e-29,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0,1.1872031449976386e-13
,,,,1.1872031449976386e-13,1.914843782254256e-15,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0,3.7115187981347884e-23
,,,,5.049812669349441e-24,8.144859144112001e-26,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,3.206537531199844e-23,5.171834727741684e-25,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0,5.15125885936102e-19
,,,,5.15125885936102e-19,8.308482031227451e-21,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1,0.9999999999998812
,,,,0.999999999999561,0.016129032258057435,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,,3.2032786200909843e-13,5.166578419501587e-15,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0,1.6950923424778466e-22
,,,,1.7038781862954577e-43,2.7481906230571898e-45,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,,1.6950923424778466e-22,2.7340199072223332e-24,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1,1.0
,,,,4.941848254605792e-10,7.970722991299664e-12,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,,0.9999999995058153,0.016129032250093794,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0,1.529075002530077e-17
,,,,1.529075002530077e-17,2.4662500040807694e-19,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0,6.634636360760483e-23
,,,,6.634636360760483e-23,1.070102638832336e-24,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],1,0.9999956607618314
