UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,179.93223001392934,81.10049150945026,23.67789295769995,5.565449688165137,27.69847381500262,0.0547449189718984,36.87077551203413,16.33209346934814,1.7373450872822918,2.9321728589772174,2.4274695993129094,0.0,
"[L L]","[(L1 L)]",1,1.0,0.016129032258064516,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.999999999984411,0.01612903225781308,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,1.0,0.016129032258064516,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1) (H2)]",1,0.9999995412446786,0.01612902485878514,0,2,0,0,0,0,0,0,1,1,1,1
"[L L L]","[L (L1 L)]",1,0.9999999996296522,0.016129032252091165,0,0,1,1,0,1,0,1,0,1,0,1
"[L L H]","[L (L H1)]",1,0.9998526558675456,0.016126655739799125,0,1,0,1,0,1,0,1,0,1,0,1
"[L H L]","[L (H1 L)]",1,1.0,0.016129032258064516,0,0,1,1,0,1,0,1,0,1,0,1
"[L H H]","[(L H1) (H2)]",1,0.999999999984374,0.016129032257812485,0,2,0,0,0,0,0,0,1,2,1,1
"[H L L]","[(H1 L) L]",1,1.0,0.016129032258064516,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H1 L) (H2)]",1,0.999999999999963,0.01612903225806392,0,1,1,0,0,0,0,0,1,2,1,1
"[H H L]","[(H1) (H2 L)]",1,0.9999973932489007,0.016128990213691945,0,1,1,0,0,0,0,0,2,1,2,1
"[H H H]","[(H1) (H2) (H2)]",1,0.9999995412444512,0.016129024858781472,0,3,0,0,0,0,0,0,2,3,3,1
"[L L L L]","[(L1 L) (L2 L)]",1,0.9999927967605043,0.016128916076782327,0,0,2,0,0,0,0,0,2,2,2,1
"[L L L H]","[(L1 L) (L H2)]",1,0.9997888981674454,0.016125627389797503,0,1,1,0,0,0,0,0,2,2,2,1
"[L L H L]","[(L1 L) (H2 L)]",1,0.9999928063802275,0.016128916231939152,0,0,2,0,0,0,0,0,2,2,2,1
"[L L H H]","[L (L H1) (H2)]",1,0.9999869936617767,0.016128822478415756,0,2,0,1,0,1,0,1,1,4,1,1
"[L H L L]","[L (H1 L) L]",1,0.9999999999543019,0.016129032257327452,0,0,1,2,0,1,1,1,1,1,1,0
"[L H L H]","[L (H1 L) (H2)]",1,0.9999999999999608,0.016129032258063884,0,1,1,1,0,1,0,1,1,4,1,1
"[L H H L]","[(L H1) (H2 L)]",1,0.9999999999842007,0.01612903225780969,0,1,1,0,0,0,0,0,2,2,2,1
"[L H H H]","[(L H1) (H2) (H2)]",1,0.9999999999842965,0.01612903225781123,0,3,0,0,0,0,0,0,2,5,3,1
"[H L L L]","[(H1 L) (L2 L)]",1,0.9999999903799305,0.016129032102902105,0,0,2,0,0,0,0,0,2,2,2,1
"[H L L H]","[(H1 L) (L H2)]",1,0.9997960889070515,0.01612574336946857,0,1,1,0,0,0,0,0,2,2,2,1
"[H L H L]","[(H1 L) (H2 L)]",1,0.9999999999997896,0.016129032258061123,0,0,2,0,0,0,0,0,2,2,2,1
"[H L H H]","[(H1 L) (H2) (H2)]",1,0.9999999999998853,0.016129032258062666,0,2,1,0,0,0,0,0,2,5,3,1
"[H H L L]","[(H1) (H2 L) L]",1,0.9999973932489007,0.016128990213691945,0,1,1,1,0,0,1,0,3,1,4,0
"[H H L H]","[(H1) (H2 L) (H2)]",1,0.9999973932489007,0.016128990213691945,0,2,1,0,0,0,0,0,3,4,4,1
"[H H H L]","[(H1) (H2) (H2 L)]",1,0.999999541243323,0.016129024858763275,0,2,1,0,0,0,0,0,3,3,5,1
"[H H H H]","[(H1) (H2) (H2) (H2)]",1,0.9999995412441837,0.01612902485877716,0,4,0,0,0,0,0,0,3,6,6,1
"[L L L L L]","[(L1 L) L (L2 L)]",1,0.9999995572237488,0.016129025116512076,0,0,2,1,0,0,0,0,3,3,3,1
"[L L L L H]","[(L1 L) L (L H2)]",1,0.9997958267332773,0.01612573914085931,0,1,1,1,0,0,0,0,3,3,3,1
"[L L L H L]","[(L1 L) L (H2 L)]",1,0.9999997377727182,0.016129028028592233,0,0,2,1,0,0,0,0,3,3,3,1
"[L L L H H]","[(L1 L) (L H2) (H2)]",1,0.9997146231672913,0.01612442940592405,0,2,1,0,0,0,0,0,3,6,4,1
"[L L H L L]","[(L1 L) (H2 L) L]",1,0.9999185010811502,0.01612771775937339,0,0,2,1,0,0,1,0,3,2,4,0
"[L L H L H]","[(L1 L) (H2 L) (H2)]",1,0.9999185010811504,0.01612771775937339,0,1,2,0,0,0,0,0,3,6,4,1
"[L L H H L]","[L (L H1) (H2 L)]",1,0.9999988520332758,0.01612901374247219,0,1,1,1,0,1,0,1,2,4,2,1
"[L L H H H]","[L (L H1) (H2) (H2)]",1,0.9999988520319897,0.01612901374245145,0,3,0,1,0,1,0,1,2,8,3,1
"[L H L L L]","[L (H1 L) (L2 L)]",1,0.9999998194507725,0.016129029345980206,0,0,2,1,0,1,0,1,2,4,2,1
"[L H L L H]","[L (H1 L) (L H2)]",1,0.9997960889070515,0.01612574336946857,0,1,1,1,0,1,0,1,2,4,2,1
"[L H L H L]","[L (H1 L) (H2 L)]",1,0.9999999999997896,0.016129032258061123,0,0,2,1,0,1,0,1,2,4,2,1
"[L H L H H]","[L (H1 L) (H2) (H2)]",1,0.9999999999985013,0.016129032258040344,0,2,1,1,0,1,0,1,2,8,3,1
"[L H H L L]","[(L H1) (H2 L) L]",1,0.9999999999842005,0.01612903225780969,0,1,1,1,0,0,1,0,3,2,4,0
"[L H H L H]","[(L H1) (H2 L) (H2)]",1,0.9999999999842007,0.016129032257809685,0,2,1,0,0,0,0,0,3,6,4,1
"[L H H H L]","[(L H1) (H2) (H2 L)]",1,0.999999999984374,0.016129032257812485,0,2,1,0,0,0,0,0,3,5,5,1
"[L H H H H]","[(L H1) (H2) (H2) (H2)]",1,0.9999999999820335,0.016129032257774737,0,4,0,0,0,0,0,0,3,9,6,1
"[H L L L L]","[(H1 L) L (L2 L)]",1,0.9999998194509829,0.0161290293459836,0,0,2,1,0,0,0,0,3,3,3,1
"[H L L L H]","[(H1 L) L (L H2)]",1,0.99979608890708,0.016125743369469033,0,1,1,1,0,0,0,0,3,3,3,1
"[H L L H L]","[(H1 L) L (H2 L)]",1,1.0,0.016129032258064516,0,0,2,1,0,0,0,0,3,3,3,1
"[H L L H H]","[(H1 L) (L H2) (H2)]",1,0.9997960889070513,0.016125743369468565,0,2,1,0,0,0,0,0,3,6,4,1
"[H L H L L]","[(H1 L) (H2 L) L]",1,0.9999999999997896,0.016129032258061123,0,0,2,1,0,0,1,0,3,2,4,0
"[H L H L H]","[(H1 L) (H2 L) (H2)]",1,0.9999999999997896,0.016129032258061123,0,1,2,0,0,0,0,0,3,6,4,1
"[H L H H L]","[(H1 L) (H2) (H2 L)]",1,0.999999999999963,0.01612903225806392,0,1,2,0,0,0,0,0,3,5,5,1
"[H L H H H]","[(H1 L) (H2) (H2) (H2)]",1,0.9999999999976225,0.01612903225802617,0,3,1,0,0,0,0,0,3,9,6,1
"[H H L L L]","[(H1) (H2 L) (L2 L)]",1,0.9999972127003545,0.01612898730161862,0,1,2,0,0,0,0,0,4,4,6,1
"[H H L L H]","[(H1) (H2 L) (L H2)]",1,0.9997934826877076,0.01612570133367271,0,2,1,0,0,0,0,0,4,4,6,1
"[H H L H L]","[(H1) (H2 L) (H2 L)]",1,0.9999973932489007,0.016128990213691945,0,1,2,0,0,0,0,0,4,4,6,1
"[H H L H H]","[(H1) (H2 L) (H2) (H2)]",1,0.9999973932474412,0.016128990213668405,0,3,1,0,0,0,0,0,4,8,7,1
"[H H H L L]","[(H1) (H2) (H2 L) L]",1,0.9999995412416597,0.016129024858736445,0,2,1,1,0,0,1,0,4,3,8,0
"[H H H L H]","[(H1) (H2) (H2 L) (H2)]",1,0.9999995412416597,0.016129024858736445,0,3,1,0,0,0,0,0,4,7,8,1
"[H H H H L]","[(H1) (H2) (H2) (H2 L)]",1,0.9999995412421133,0.01612902485874376,0,3,1,0,0,0,0,0,4,6,9,1
"[H H H H H]","[(H1) (H2) (H2) (H2) (H2)]",1,0.9999995412397727,0.016129024858706015,0,5,0,0,0,0,0,0,4,10,10,1
"[L L L L L L]","[(L1 L) L L (L2 L)]",1,0.9999963491329134,0.016128973373111505,0,0,2,2,0,0,0,0,4,4,4,1
"[L L L L L L L]","[(L1 L) L L L (L2 L)]",1,0.9999361431669681,0.016128002309144646,0,0,2,3,0,0,0,0,5,5,5,1
