UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,3.54473848717452,37.92784001539458,47.556338048381384,65.82616111595982,4.213874509554363,21.211593107274354,17.771328732217427,1.5919817591381062,0.0,10.675185722038249,0.0,
"[L L]","[(L L1)]",1,0.9999999999999989,0.016129032258064495,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999999999999989,0.016129032258064495,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H L1)]",1,0.9999999999999989,0.016129032258064495,1,1,0,0,0,0,0,0,0,0,0,1
"[H H]","[(H H1)]",1,0.9999998641760129,0.016129030067355044,1,1,0,0,0,0,0,0,0,0,0,1
"[L L L]","[L (L L1)]",1,0.9999842257918907,0.016128777835353072,0,1,0,1,0,1,0,1,0,1,0,1
"[L L H]","[(L L1) (H2)]",1,0.9999999999999972,0.016129032258064464,0,2,0,0,0,0,0,0,1,2,1,1
"[L H L]","[L (H L1)]",1,0.9999842257918905,0.016128777835353072,1,1,0,1,0,1,0,1,0,1,0,1
"[L H H]","[(L H1) (H2)]",1,0.9999999999999972,0.016129032258064464,0,2,0,0,0,0,0,0,1,2,1,1
"[H L L]","[(H1) (L L2)]",1,0.9999995378450783,0.016129024803952872,0,2,0,0,0,0,0,0,2,1,2,1
"[H L H]","[(H L1) (H2)]",1,0.9999952963498456,0.01612895639273944,1,2,0,0,0,0,0,0,1,2,1,1
"[H H L]","[(H1) (H L2)]",1,0.9999995378450783,0.016129024803952872,1,2,0,0,0,0,0,0,2,1,2,1
"[H H H]","[(H H1) (H2)]",1,0.9999952963467066,0.016128956392688812,1,2,0,0,0,0,0,0,1,2,1,1
"[L L L L]","[(L L1) (L L2)]",1,0.999999999999989,0.016129032258064335,0,2,0,0,0,0,0,0,2,2,2,1
"[L L L H]","[(L L1) (L H2)]",1,0.999999999999989,0.016129032258064335,0,2,0,0,0,0,0,0,2,2,2,1
"[L L H L]","[(L L1) (H L2)]",1,0.9999999999999888,0.016129032258064335,1,2,0,0,0,0,0,0,2,2,2,1
"[L L H H]","[(L L1) (H H2)]",1,0.9999993326324278,0.016129021494071413,1,2,0,0,0,0,0,0,2,2,2,1
"[L H L L]","[(L H1) (L L2)]",1,0.9999999999999888,0.016129032258064335,0,2,0,0,0,0,0,0,2,2,2,1
"[L H L H]","[(L H1) (L H2)]",1,0.999999999999989,0.016129032258064335,0,2,0,0,0,0,0,0,2,2,2,1
"[L H H L]","[(L H1) (H L2)]",1,0.999999999999989,0.016129032258064335,1,2,0,0,0,0,0,0,2,2,2,1
"[L H H H]","[(L H1) (H H2)]",1,0.9999993326324278,0.016129021494071413,1,2,0,0,0,0,0,0,2,2,2,1
"[H L L L]","[(H L1) (L L2)]",1,0.9999999999999888,0.016129032258064335,1,2,0,0,0,0,0,0,2,2,2,1
"[H L L H]","[(H L1) (L H2)]",1,0.99999999999685,0.016129032258013706,1,2,0,0,0,0,0,0,2,2,2,1
"[H L H L]","[(H L1) (H L2)]",1,0.999999999999989,0.016129032258064335,2,2,0,0,0,0,0,0,2,2,2,1
"[H L H H]","[(H L1) (H H2)]",1,0.9999993326292885,0.016129021494020783,2,2,0,0,0,0,0,0,2,2,2,1
"[H H L L]","[(H H1) (L L2)]",1,0.999999999999989,0.016129032258064335,1,2,0,0,0,0,0,0,2,2,2,1
"[H H L H]","[(H H1) (L H2)]",1,0.99999999999685,0.016129032258013706,1,2,0,0,0,0,0,0,2,2,2,1
"[H H H L]","[(H H1) (H L2)]",1,0.999999999999989,0.016129032258064335,2,2,0,0,0,0,0,0,2,2,2,1
"[H H H H]","[(H H1) (H H2)]",1,0.9999993326292885,0.01612902149402078,2,2,0,0,0,0,0,0,2,2,2,1
"[L L L L L]","[(L L1) L (L L2)]",1,0.9999398155139994,0.016128061540548373,0,2,0,1,0,0,0,0,3,3,3,1
"[L L L L H]","[(L L1) (L L2) (H2)]",1,0.9999999999999856,0.01612903225806428,0,3,0,0,0,0,0,0,3,6,4,1
"[L L L H L]","[(L L1) L (H L2)]",1,0.9999398155139991,0.016128061540548376,1,2,0,1,0,0,0,0,3,3,3,1
"[L L L H H]","[(L L1) (L H2) (H2)]",1,0.9999999999999856,0.01612903225806428,0,3,0,0,0,0,0,0,3,6,4,1
"[L L H L L]","[(L L1) (H2) (L L2)]",1,0.9999999998559904,0.016129032255741776,0,3,0,0,0,0,0,0,3,5,5,1
"[L L H L H]","[(L L1) (H L2) (H2)]",1,0.9999768891610652,0.016128659502597818,1,3,0,0,0,0,0,0,3,6,4,1
"[L L H H L]","[(L L1) (H2) (H L2)]",1,0.9999999998559902,0.016129032255741776,1,3,0,0,0,0,0,0,3,5,5,1
"[L L H H H]","[(L L1) (H H2) (H2)]",1,0.9999768891456421,0.016128659502349058,1,3,0,0,0,0,0,0,3,6,4,1
"[L H L L L]","[(L H1) L (L L2)]",1,0.9999398155139994,0.016128061540548373,0,2,0,1,0,0,0,0,3,3,3,1
