UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,0.0,12.02790085746161,0.0,1.7194727212415513,0.0,4.039159916773166,0.6981444804200131,4.342630925904586,2.393469070545652,7.7445372478324,0.0,
"[L L]","[(L L1)]",1,0.9919201608969076,0.01599871227253077,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9565366907551818,0.015428011141212613,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H L1)]",1,0.9919171594925588,0.015998663862783213,1,1,0,0,0,0,0,0,0,0,0,1
"[H H]","[(H H1)]",1,0.956521453500782,0.015427765379044877,1,1,0,0,0,0,0,0,0,0,0,1
"[L L L]","[L (L L1)]",1,0.9919149083828083,0.015998627554561422,0,1,0,1,0,1,0,1,0,1,0,1
"[L L H]","[L (L H1)]",1,0.9565187208459431,0.015427721303966824,0,1,0,1,0,1,0,1,0,1,0,1
"[L H L]","[L (H L1)]",1,0.991914561533914,0.015998621960224422,1,1,0,1,0,1,0,1,0,1,0,1
"[L H H]","[L (H H1)]",1,0.9565172618447432,0.015427697771689406,1,1,0,1,0,1,0,1,0,1,0,1
"[H L L]","[H (L L1)]",1,0.9919147555954596,0.01599862509024935,1,1,0,1,0,1,0,1,0,1,0,1
"[H L H]","[H (L H1)]",1,0.9565185735116832,0.015427718927607796,1,1,0,1,0,1,0,1,0,1,0,1
"[H H L]","[H (H L1)]",1,0.9919144087466185,0.015998619495913205,2,1,0,1,0,1,0,1,0,1,0,1
"[H H H]","[H (H H1)]",1,0.9565171145107075,0.015427695395333998,2,1,0,1,0,1,0,1,0,1,0,1
"[L L L L]","[L L (L L1)]",1,0.9919181222653206,0.015998679391376138,0,1,0,2,0,1,0,2,0,2,0,1
"[L L L H]","[L L (L H1)]",1,0.9565360622216863,0.015428001003575584,0,1,0,2,0,1,0,2,0,2,0,1
"[L L H L]","[L L (H L1)]",1,0.9919180178072831,0.01599867770656908,1,1,0,2,0,1,0,2,0,2,0,1
"[L L H H]","[L L (H H1)]",1,0.9565358613055982,0.01542799776299352,1,1,0,2,0,1,0,2,0,2,0,1
"[L H L L]","[L H (L L1)]",1,0.9919181083048333,0.015998679166206977,1,1,0,2,0,1,0,2,0,2,0,1
"[L H L H]","[L H (L H1)]",1,0.9565360487593706,0.015428000786441458,1,1,0,2,0,1,0,2,0,2,0,1
"[L H H L]","[L H (H L1)]",1,0.9919180038467965,0.01599867748139994,2,1,0,2,0,1,0,2,0,2,0,1
"[L H H H]","[L H (H H1)]",1,0.9565358478432854,0.015427997545859435,2,1,0,2,0,1,0,2,0,2,0,1
"[H L L L]","[H L (L L1)]",1,0.9919181221991727,0.015998679390309238,1,1,0,2,0,1,0,2,0,2,0,1
"[H L L H]","[H L (L H1)]",1,0.9565360621578974,0.015428001002546743,1,1,0,2,0,1,0,2,0,2,0,1
"[H L H L]","[H L (H L1)]",1,0.9919180177411352,0.015998677705502184,2,1,0,2,0,1,0,2,0,2,0,1
"[H L H H]","[H L (H H1)]",1,0.9565358612418096,0.015427997761964672,2,1,0,2,0,1,0,2,0,2,0,1
"[H H L L]","[H H (L L1)]",1,0.9919181082386845,0.01599867916514007,2,1,0,2,0,1,0,2,0,2,0,1
"[H H L H]","[H H (L H1)]",1,0.9565360486955818,0.015428000785412612,2,1,0,2,0,1,0,2,0,2,0,1
"[H H H L]","[H H (H L1)]",1,0.9919180037806485,0.01599867748033304,3,1,0,2,0,1,0,2,0,2,0,1
"[H H H H]","[H H (H H1)]",1,0.9565358477794966,0.015427997544830596,3,1,0,2,0,1,0,2,0,2,0,1
"[L L L L L]","[L L L (L L1)]",1,0.9919186018819571,0.01599868712712834,0,1,0,3,0,1,0,3,0,3,0,1
"[L L L L H]","[L L L (L H1)]",1,0.9565378252472351,0.01542802943947153,0,1,0,3,0,1,0,3,0,3,0,1
"[L L L H L]","[L L L (H L1)]",1,0.9919185195573536,0.015998685799312157,1,1,0,3,0,1,0,3,0,3,0,1
"[L L L H H]","[L L L (H H1)]",1,0.9565377392145885,0.015428028051848194,1,1,0,3,0,1,0,3,0,3,0,1
"[L L H L L]","[L L H (L L1)]",1,0.9919186005981686,0.01599868710642207,1,1,0,3,0,1,0,3,0,3,0,1
"[L L H L H]","[L L H (L H1)]",1,0.9565378240095638,0.015428029419509095,1,1,0,3,0,1,0,3,0,3,0,1
"[L L H H L]","[L L H (H L1)]",1,0.9919185182735648,0.015998685778605883,2,1,0,3,0,1,0,3,0,3,0,1
"[L L H H H]","[L L H (H H1)]",1,0.9565377379769175,0.015428028031885766,2,1,0,3,0,1,0,3,0,3,0,1
"[L H L L L]","[L H L (L L1)]",1,0.9919186018759161,0.015998687127030904,1,1,0,3,0,1,0,3,0,3,0,1
"[L H L L H]","[L H L (L H1)]",1,0.9565378252414091,0.015428029439377561,1,1,0,3,0,1,0,3,0,3,0,1
"[L H L H L]","[L H L (H L1)]",1,0.9919185195513125,0.015998685799214717,2,1,0,3,0,1,0,3,0,3,0,1
"[L H L H H]","[L H L (H H1)]",1,0.9565377392087627,0.015428028051754234,2,1,0,3,0,1,0,3,0,3,0,1
"[L H H L L]","[L H H (L L1)]",1,0.9919186005921269,0.01599868710632463,2,1,0,3,0,1,0,3,0,3,0,1
"[L H H L H]","[L H H (L H1)]",1,0.9565378240037379,0.015428029419415137,2,1,0,3,0,1,0,3,0,3,0,1
"[L H H H L]","[L H H (H L1)]",1,0.9919185182675238,0.015998685778508447,3,1,0,3,0,1,0,3,0,3,0,1
"[L H H H H]","[L H H (H H1)]",1,0.9565377379710917,0.015428028031791797,3,1,0,3,0,1,0,3,0,3,0,1
"[H L L L L]","[H L L (L L1)]",1,0.9919186018819287,0.015998687127127882,1,1,0,3,0,1,0,3,0,3,0,1
"[H L L L H]","[H L L (L H1)]",1,0.956537825247207,0.015428029439471084,1,1,0,3,0,1,0,3,0,3,0,1
"[H L L H L]","[H L L (H L1)]",1,0.9919185195573251,0.015998685799311695,2,1,0,3,0,1,0,3,0,3,0,1
"[H L L H H]","[H L L (H H1)]",1,0.956537739214561,0.01542802805184775,2,1,0,3,0,1,0,3,0,3,0,1
"[H L H L L]","[H L H (L L1)]",1,0.99191860059814,0.01599868710642161,2,1,0,3,0,1,0,3,0,3,0,1
"[H L H L H]","[H L H (L H1)]",1,0.9565378240095362,0.015428029419508651,2,1,0,3,0,1,0,3,0,3,0,1
"[H L H H L]","[H L H (H L1)]",1,0.9919185182735362,0.015998685778605422,3,1,0,3,0,1,0,3,0,3,0,1
"[H L H H H]","[H L H (H H1)]",1,0.9565377379768899,0.015428028031885317,3,1,0,3,0,1,0,3,0,3,0,1
"[H H L L L]","[H H L (L L1)]",1,0.9919186018758874,0.015998687127030443,2,1,0,3,0,1,0,3,0,3,0,1
"[H H L L H]","[H H L (L H1)]",1,0.9565378252413812,0.015428029439377116,2,1,0,3,0,1,0,3,0,3,0,1
"[H H L H L]","[H H L (H L1)]",1,0.9919185195512841,0.01599868579921426,3,1,0,3,0,1,0,3,0,3,0,1
"[H H L H H]","[H H L (H H1)]",1,0.9565377392087346,0.015428028051753783,3,1,0,3,0,1,0,3,0,3,0,1
"[H H H L L]","[H H H (L L1)]",1,0.9919186005920984,0.015998687106324166,3,1,0,3,0,1,0,3,0,3,0,1
"[H H H L H]","[H H H (L H1)]",1,0.9565378240037101,0.015428029419414688,3,1,0,3,0,1,0,3,0,3,0,1
"[H H H H L]","[H H H (H L1)]",1,0.9919185182674949,0.015998685778507986,4,1,0,3,0,1,0,3,0,3,0,1
"[H H H H H]","[H H H (H H1)]",1,0.9565377379710639,0.015428028031791356,4,1,0,3,0,1,0,3,0,3,0,1
"[L L L L L L]","[L L L L (L L1)]",1,0.9919186457574695,0.015998687834797895,0,1,0,4,0,1,0,4,0,4,0,1
"[L L L L L L L]","[L L L L L (L L1)]",1,0.9919186497638816,0.01599868789941744,0,1,0,5,0,1,0,5,0,5,0,1
