UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,30.810539724345674,0.0,11.53675241268265,3.9010549159723586,20.02466288056053,9.287942502587047,3.428809731751123,18.323368396618136,0.0,6.877799634758878,0.0,
"[L L]","[(L1 L)]",1,0.9999999999999585,0.016129032258063846,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",1,0.9999999999999585,0.016129032258063846,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999999999999585,0.016129032258063846,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.9999999999999585,0.016129032258063846,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[L (L1 L)]",1,0.9999824063380678,0.016128748489323674,0,0,1,1,0,1,0,1,0,1,0,1
"[L L H]","[L (L1 H)]",1,0.9999130501832637,0.016127629841665544,1,0,1,1,0,1,0,1,0,1,0,1
"[L H L]","[L (H1 L)]",1,0.9999824063380678,0.016128748489323674,0,0,1,1,0,1,0,1,0,1,0,1
"[L H H]","[L (H1 H)]",1,0.9999130501832639,0.016127629841665544,1,0,1,1,0,1,0,1,0,1,0,1
"[H L L]","[H (L1 L)]",1,0.999980202232778,0.016128712939238354,1,0,1,1,0,1,0,1,0,1,0,1
"[H L H]","[H (L1 H)]",1,0.9999108463837048,0.01612759429651137,2,0,1,1,0,1,0,1,0,1,0,1
"[H H L]","[H (H1 L)]",1,0.999980202232778,0.016128712939238354,1,0,1,1,0,1,0,1,0,1,0,1
"[H H H]","[H (H1 H)]",1,0.9999108463837048,0.01612759429651137,2,0,1,1,0,1,0,1,0,1,0,1
"[L L L L]","[(L2 L) (L1 L)]",1,0.9999999999996205,0.0161290322580584,0,0,2,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L2 L) (L1 H)]",1,0.9999999999996207,0.016129032258058396,1,0,2,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L2 L) (H1 L)]",1,0.9999999999996207,0.016129032258058396,0,0,2,0,0,0,0,2,0,2,2,1
"[L L H H]","[(L2 L) (H1 H)]",1,0.9999999999996205,0.0161290322580584,1,0,2,0,0,0,0,2,0,2,2,1
"[L H L L]","[(L2 H) (L1 L)]",1,0.9999999999996205,0.0161290322580584,1,0,2,0,0,0,0,2,0,2,2,1
"[L H L H]","[(L2 H) (L1 H)]",1,0.9999999999996207,0.0161290322580584,2,0,2,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L2 H) (H1 L)]",1,0.9999999999996205,0.0161290322580584,1,0,2,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L2 H) (H1 H)]",1,0.9999999999996207,0.0161290322580584,2,0,2,0,0,0,0,2,0,2,2,1
"[H L L L]","[(H2 L) (L1 L)]",1,0.9999999999996207,0.0161290322580584,0,0,2,0,0,0,0,2,0,2,2,1
"[H L L H]","[(H2 L) (L1 H)]",1,0.9999999999996205,0.0161290322580584,1,0,2,0,0,0,0,2,0,2,2,1
"[H L H L]","[(H2 L) (H1 L)]",1,0.9999999999996205,0.0161290322580584,0,0,2,0,0,0,0,2,0,2,2,1
"[H L H H]","[(H2 L) (H1 H)]",1,0.9999999999996207,0.016129032258058396,1,0,2,0,0,0,0,2,0,2,2,1
"[H H L L]","[(H2 H) (L1 L)]",1,0.9999999999996207,0.0161290322580584,1,0,2,0,0,0,0,2,0,2,2,1
"[H H L H]","[(H2 H) (L1 H)]",1,0.9999999999996207,0.016129032258058396,2,0,2,0,0,0,0,2,0,2,2,1
"[H H H L]","[(H2 H) (H1 L)]",1,0.9999999999996207,0.016129032258058396,1,0,2,0,0,0,0,2,0,2,2,1
"[H H H H]","[(H2 H) (H1 H)]",1,0.9999999999996205,0.0161290322580584,2,0,2,0,0,0,0,2,0,2,2,1
"[L L L L L]","[(L2 L) L (L1 L)]",1,0.9999980482327996,0.016129000777948373,0,0,2,1,0,0,0,3,0,3,3,1
"[L L L L H]","[(L2 L) L (L1 H)]",1,0.9999980482326598,0.01612900077794613,1,0,2,1,0,0,0,3,0,3,3,1
"[L L L H L]","[(L2 L) L (H1 L)]",1,0.9999980482327996,0.016129000777948373,0,0,2,1,0,0,0,3,0,3,3,1
"[L L L H H]","[(L2 L) L (H1 H)]",1,0.9999980482326598,0.01612900077794613,1,0,2,1,0,0,0,3,0,3,3,1
"[L L H L L]","[(L2 L) H (L1 L)]",1,0.999998048232795,0.016129000777948304,1,0,2,1,0,0,0,3,0,3,3,1
"[L L H L H]","[(L2 L) H (L1 H)]",1,0.9999980482326555,0.016129000777946056,2,0,2,1,0,0,0,3,0,3,3,1
"[L L H H L]","[(L2 L) H (H1 L)]",1,0.999998048232795,0.016129000777948304,1,0,2,1,0,0,0,3,0,3,3,1
"[L L H H H]","[(L2 L) H (H1 H)]",1,0.9999980482326553,0.016129000777946056,2,0,2,1,0,0,0,3,0,3,3,1
"[L H L L L]","[(L2 H) L (L1 L)]",1,0.9999980482327996,0.016129000777948373,1,0,2,1,0,0,0,3,0,3,3,1
"[L H L L H]","[(L2 H) L (L1 H)]",1,0.9999980482326598,0.01612900077794613,2,0,2,1,0,0,0,3,0,3,3,1
"[L H L H L]","[(L2 H) L (H1 L)]",1,0.9999980482327996,0.016129000777948373,1,0,2,1,0,0,0,3,0,3,3,1
"[L H L H H]","[(L2 H) L (H1 H)]",1,0.99999804823266,0.01612900077794613,2,0,2,1,0,0,0,3,0,3,3,1
