UR,SR,p(SR)_TD,p(SR)_LE,p(HR)_normed,p(HR)_absolute,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,,,0.16898144199808882,0.0,40.64869901259192,27.045681204908597,39.79657002336106,2.795780618642652,1.3665070615981652,44.47327246288459,2.0176380060472288,0.0,7.879719072214518,67.25722213523628,
"[L L]"
,[L L1],1,0.9999805742812051
,,,,2.767462717590584e-50,4.463649544500942e-52,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,,0.9999805742812051,0.016128718940019438,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0,4.971812122993418e-58
,,,,4.971812122993418e-58,8.019051811279707e-60,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0,1.9425718794823705e-05
,,,,1.9425718794821483e-05,3.1331804507776583e-07,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,,2.2206795116839175e-18,3.581741147877286e-20,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0,1.3638370341808986e-39
,,,,1.3638370341808986e-39,2.199737151904675e-41,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0,9.548755659939487e-41
,,,,9.548755659939487e-41,1.540121880635401e-42,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0,1.6405546475710417e-05
,,,,1.8754240870765967e-18,3.024877559800962e-20,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,1.6405546475708543e-05,2.6460558831787973e-07,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0,2.6193561376026227e-22
,,,,2.6193561376026227e-22,4.224767963875198e-24,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1,0.9999835944535242
,,,,0.9999835944535242,0.016128767652476197,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,,5.315129500982471e-33,8.572789517713662e-35,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0,2.263580782503031e-13
,,,,6.264497116190851e-63,1.0104027606759437e-64,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,,2.263580782503031e-13,3.650936745972631e-15,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1,0.9999999999997737
,,,,5.9522070274019066e-31,9.600333915164366e-33,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,,0.9999999999997737,0.016129032258060866,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0,2.5593967335292013e-53
