UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,0.0,12.051147215183287,4.2218588205677,2.088841103428131,5.2304756635302425,0.26734083364383615,5.94989630986511,3.44140253853949,9.619135702810986,4.459552457976699,1.7328746972348728,
"[L L]","[(L L1)]",1,0.9999912482121481,0.016128891100195938,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999912453128019,0.01612889105343229,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H L1)]",1,0.9999706307837536,0.016128558561028287,1,1,0,0,0,0,0,0,0,0,0,1
"[H H]","[(H H1)]",1,0.9999706074551741,0.016128558184760874,1,1,0,0,0,0,0,0,0,0,0,1
"[L L L]","[(L L1) L]",1,0.9999927329793077,0.016128915048053354,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[(L L1) H]",1,0.9999926720735548,0.016128914065702497,1,1,0,1,0,0,1,0,1,0,1,0
"[L H L]","[(L H1) L]",1,0.9999927329339966,0.01612891504732252,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H1) H]",1,0.9999926720282437,0.016128914064971668,1,1,0,1,0,0,1,0,1,0,1,0
"[H L L]","[(H L1) L]",1,0.9999867695868231,0.016128818864303597,1,1,0,1,0,0,1,0,1,0,1,0
"[H L H]","[(H L1) H]",1,0.9999867086815044,0.016128817881959755,2,1,0,1,0,0,1,0,1,0,1,0
"[H H L]","[(H H1) L]",1,0.9999867693051873,0.016128818859761085,1,1,0,1,0,0,1,0,1,0,1,0
"[H H H]","[(H H1) H]",1,0.9999867083998685,0.01612881787741724,2,1,0,1,0,0,1,0,1,0,1,0
"[L L L L]","[(L L1) L L]",1,0.9999862099992989,0.016128809838698365,0,1,0,2,0,0,1,0,2,0,2,0
"[L L L H]","[(L L1) L H]",1,0.9999862099952528,0.01612880983863311,1,1,0,2,0,0,1,0,2,0,2,0
"[L L H L]","[(L L1) H L]",1,0.999986206948822,0.016128809789497132,1,1,0,2,0,0,1,0,2,0,2,0
"[L L H H]","[(L L1) H H]",1,0.999986206944776,0.016128809789431875,2,1,0,2,0,0,1,0,2,0,2,0
"[L H L L]","[(L H1) L L]",1,0.9999862099870015,0.016128809838500024,0,1,0,2,0,0,1,0,2,0,2,0
"[L H L H]","[(L H1) L H]",1,0.9999862099829554,0.016128809838434767,1,1,0,2,0,0,1,0,2,0,2,0
"[L H H L]","[(L H1) H L]",1,0.9999862069365253,0.016128809789298797,1,1,0,2,0,0,1,0,2,0,2,0
"[L H H H]","[(L H1) H H]",1,0.9999862069324791,0.016128809789233534,2,1,0,2,0,0,1,0,2,0,2,0
"[H L L L]","[(H L1) L L]",1,0.9999813887052139,0.01612873207589055,1,1,0,2,0,0,1,0,2,0,2,0
"[H L L H]","[(H L1) L H]",1,0.9999813887011683,0.016128732075825297,2,1,0,2,0,0,1,0,2,0,2,0
"[H L H L]","[(H L1) H L]",1,0.9999813856547524,0.01612873202668956,2,1,0,2,0,0,1,0,2,0,2,0
"[H L H H]","[(H L1) H H]",1,0.9999813856507057,0.0161287320266243,3,1,0,2,0,0,1,0,2,0,2,0
"[H H L L]","[(H H1) L L]",1,0.999981388690183,0.016128732075648123,1,1,0,2,0,0,1,0,2,0,2,0
"[H H L H]","[(H H1) L H]",1,0.9999813886861373,0.016128732075582863,2,1,0,2,0,0,1,0,2,0,2,0
"[H H H L]","[(H H1) H L]",1,0.9999813856397216,0.016128732026447122,2,1,0,2,0,0,1,0,2,0,2,0
"[H H H H]","[(H H1) H H]",1,0.9999813856356748,0.01612873202638187,3,1,0,2,0,0,1,0,2,0,2,0
"[L L L L L]","[(L L1) L L L]",1,0.9999907472133763,0.01612888301957059,0,1,0,3,0,0,1,0,3,0,3,0
"[L L L L H]","[(L L1) L L H]",1,0.9999907472133766,0.01612888301957059,1,1,0,3,0,0,1,0,3,0,3,0
"[L L L H L]","[(L L1) L H L]",1,0.9999907472131745,0.016128883019567324,1,1,0,3,0,0,1,0,3,0,3,0
"[L L L H H]","[(L L1) L H H]",1,0.9999907472131733,0.01612888301956732,2,1,0,3,0,0,1,0,3,0,3,0
"[L L H L L]","[(L L1) H L L]",1,0.9999907471780843,0.016128883019001363,1,1,0,3,0,0,1,0,3,0,3,0
"[L L H L H]","[(L L1) H L H]",1,0.9999907471780843,0.016128883019001356,2,1,0,3,0,0,1,0,3,0,3,0
"[L L H H L]","[(L L1) H H L]",1,0.9999907471778815,0.016128883018998095,2,1,0,3,0,0,1,0,3,0,3,0
"[L L H H H]","[(L L1) H H H]",1,0.9999907471778817,0.016128883018998095,3,1,0,3,0,0,1,0,3,0,3,0
"[L H L L L]","[(L H1) L L L]",1,0.9999907472014615,0.016128883019378412,0,1,0,3,0,0,1,0,3,0,3,0
"[L H L L H]","[(L H1) L L H]",1,0.999990747201461,0.016128883019378402,1,1,0,3,0,0,1,0,3,0,3,0
"[L H L H L]","[(L H1) L H L]",1,0.9999907472012591,0.016128883019375144,1,1,0,3,0,0,1,0,3,0,3,0
"[L H L H H]","[(L H1) L H H]",1,0.9999907472012587,0.01612888301937513,2,1,0,3,0,0,1,0,3,0,3,0
"[L H H L L]","[(L H1) H L L]",1,0.999990747166169,0.01612888301880918,1,1,0,3,0,0,1,0,3,0,3,0
"[L H H L H]","[(L H1) H L H]",1,0.999990747166169,0.016128883018809173,2,1,0,3,0,0,1,0,3,0,3,0
"[L H H H L]","[(L H1) H H L]",1,0.9999907471659661,0.016128883018805912,2,1,0,3,0,0,1,0,3,0,3,0
"[L H H H H]","[(L H1) H H H]",1,0.9999907471659661,0.016128883018805912,3,1,0,3,0,0,1,0,3,0,3,0
"[H L L L L]","[(H L1) L L L]",1,0.9999859854204244,0.016128806216458458,1,1,0,3,0,0,1,0,3,0,3,0
"[H L L L H]","[(H L1) L L H]",1,0.9999859854204239,0.01612880621645845,2,1,0,3,0,0,1,0,3,0,3,0
"[H L L H L]","[(H L1) L H L]",1,0.9999859854202213,0.01612880621645519,2,1,0,3,0,0,1,0,3,0,3,0
"[H L L H H]","[(H L1) L H H]",1,0.9999859854202215,0.01612880621645519,3,1,0,3,0,0,1,0,3,0,3,0
"[H L H L L]","[(H L1) H L L]",1,0.9999859853851323,0.016128806215889233,2,1,0,3,0,0,1,0,3,0,3,0
"[H L H L H]","[(H L1) H L H]",1,0.9999859853851316,0.016128806215889215,3,1,0,3,0,0,1,0,3,0,3,0
"[H L H H L]","[(H L1) H H L]",1,0.9999859853849292,0.01612880621588596,3,1,0,3,0,0,1,0,3,0,3,0
"[H L H H H]","[(H L1) H H H]",1,0.9999859853849288,0.01612880621588595,4,1,0,3,0,0,1,0,3,0,3,0
"[H H L L L]","[(H H1) L L L]",1,0.9999859854084773,0.016128806216265768,1,1,0,3,0,0,1,0,3,0,3,0
"[H H L L H]","[(H H1) L L H]",1,0.9999859854084775,0.016128806216265768,2,1,0,3,0,0,1,0,3,0,3,0
"[H H L H L]","[(H H1) L H L]",1,0.9999859854082748,0.0161288062162625,2,1,0,3,0,0,1,0,3,0,3,0
"[H H L H H]","[(H H1) L H H]",1,0.9999859854082745,0.016128806216262493,3,1,0,3,0,0,1,0,3,0,3,0
"[H H H L L]","[(H H1) H L L]",1,0.9999859853731853,0.01612880621569654,2,1,0,3,0,0,1,0,3,0,3,0
"[H H H L H]","[(H H1) H L H]",1,0.9999859853731853,0.016128806215696536,3,1,0,3,0,0,1,0,3,0,3,0
"[H H H H L]","[(H H1) H H L]",1,0.9999859853729829,0.01612880621569327,3,1,0,3,0,0,1,0,3,0,3,0
"[H H H H H]","[(H H1) H H H]",1,0.9999859853729829,0.016128806215693268,4,1,0,3,0,0,1,0,3,0,3,0
"[L L L L L L]","[(L L1) L L L L]",1,0.9999909836827225,0.016128886833592294,0,1,0,4,0,0,1,0,4,0,4,0
"[L L L L L L L]","[(L L1) L L L L L]",1,0.9999909864302464,0.0161288868779072,0,1,0,5,0,0,1,0,5,0,5,0
