UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,270.4792039740831,85.750188927918,0.0,18.74772311572592,67.42814484666863,0.14581107597510654,0.0001957415456747652,45.725519186926995,14.309187255540326,0.0,7.781128549293097,95.41177956946734,
"[L L]","[(L1 L)]",1,1.0,0.016129032258064516,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,1.0,0.016129032258064516,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999999999999711,0.016129032258064047,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1) (H2)]",1,0.9999999999999772,0.01612903225806415,0,2,0,0,0,0,0,0,1,1,1,1
"[L L L]","[(L1 L) L]",1,1.0,0.016129032258064516,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[(L1 L) (H2)]",1,1.0,0.016129032258064516,0,1,1,0,0,0,0,0,1,2,1,1
"[L H L]","[(L H1) L]",1,0.999999999999997,0.01612903225806447,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H1) (H2)]",1,1.0,0.016129032258064516,0,2,0,0,0,0,0,0,1,2,1,1
"[H L L]","[(H1 L) L]",1,1.0,0.016129032258064516,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H1 L) (H2)]",1,1.0,0.016129032258064516,0,1,1,0,0,0,0,0,1,2,1,1
"[H H L]","[(H1) (H2 L)]",1,0.9999999155401414,0.016129030895808735,0,1,1,0,0,0,0,0,2,1,2,1
"[H H H]","[(H1) (H2) (H2)]",1,0.9999999999999772,0.016129032258064148,0,3,0,0,0,0,0,0,2,3,3,1
"[L L L L]","[(L1 L) L L]",1,0.9999999999530067,0.016129032257306556,0,0,1,2,0,0,1,0,2,0,2,0
"[L L L H]","[(L1 L) (L H2)]",1,0.9999999927894682,0.016129032141765615,0,1,1,0,0,0,0,0,2,2,2,1
"[L L H L]","[(L1 L) (H2 L)]",1,0.9999999527331584,0.016129031495696104,0,0,2,0,0,0,0,0,2,2,2,1
"[L L H H]","[(L1 L) (H2) (H2)]",1,0.9999999999999991,0.016129032258064502,0,2,1,0,0,0,0,0,2,5,3,1
"[L H L L]","[L (H1 L) L]",1,1.0,0.016129032258064516,0,0,1,2,0,1,1,1,1,1,1,0
"[L H L H]","[L (H1 L) (H2)]",1,1.0,0.016129032258064516,0,1,1,1,0,1,0,1,1,4,1,1
"[L H H L]","[(L H1) (H2 L)]",1,0.9999999527331584,0.016129031495696104,0,1,1,0,0,0,0,0,2,2,2,1
"[L H H H]","[(L H1) (H2) (H2)]",1,1.0,0.016129032258064516,0,3,0,0,0,0,0,0,2,5,3,1
"[H L L L]","[(H1 L) L L]",1,1.0,0.016129032258064516,0,0,1,2,0,0,1,0,2,0,2,0
