UR,SR,p(SR)_TD,p(SR)_LE,p(HR)_normed,p(HR)_absolute,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,,,0.0,0.060810390233620726,31.54278522726126,17.12842216941093,0.1211458929138575,53.226259522581515,8.506016696972502,0.0,22.02767821249594,5.718538008025278,15.798885058185533,0.0,
"[L L]"
,[L L1],1,0.999999999666194
,,,,8.113485619115626e-34,1.308626712760585e-35,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,,0.999999999666194,0.01612903225268055,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0,3.337845995225403e-10
,,,,3.337845995225403e-10,5.3836225729442e-12,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0,2.1259451172433802e-14
,,,,2.4357009352269933e-28,3.9285498955274095e-30,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,,2.125945117243356e-14,3.428943737489284e-16,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0,9.056641942080834e-20
,,,,9.056641942080834e-20,1.4607487003356186e-21,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0,3.767725788093278e-10
,,,,3.767725788093278e-10,6.076977077569803e-12,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0,2.1259451171519906e-14
,,,,2.125945117151966e-14,3.4289437373418806e-16,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,2.4357009351222883e-28,3.928549895358529e-30,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0,1.0223043078535022e-19
,,,,1.0223043078535022e-19,1.6488779158927454e-21,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1,0.9999999996232062
,,,,0.9999999996232062,0.016129032251987196,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,,9.158418046307005e-34,1.4771642010172588e-35,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],1,0.9999999996232062
,,,,8.113485618766846e-34,1.30862671270433e-35,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,,0.9999999996232062,0.016129032251987196,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],0,2.1259451171519935e-14
,,,,2.125945117151966e-14,3.4289437373418806e-16,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,,2.7493938422757983e-28,4.4345061972190294e-30,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0,3.767725788093278e-10
,,,,3.767725788093278e-10,6.076977077569803e-12,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0,1.0223043078535022e-19
,,,,1.0223043078535022e-19,1.6488779158927454e-21,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0,4.2529696200755445e-10
,,,,4.2529696200755445e-10,6.859628419476685e-12,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0,1.1539664530559193e-19
,,,,1.1539664530559193e-19,1.8612362146063213e-21,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],1,0.9999999995746818
,,,,9.158418045862598e-34,1.4771642009455803e-35,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,,0.9999999995746818,0.016129032251204545,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0,2.1259451170488332e-14
,,,,2.1259451170488057e-14,3.428943737175493e-16,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,2.7493938421423853e-28,4.4345061970038474e-30,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0,1.2461789263064171e-26
,,,,1.2461789263064171e-26,2.0099660101716405e-28,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0,2.7132056247022333e-10
,,,,2.2013554825073905e-43,3.550573358882888e-45,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,,2.7132056247022333e-10,4.376138104358441e-12,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0,8.852340309964069e-24
,,,,3.084214057799024e-24,4.9745388029016516e-26,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,,5.76812625183829e-24,9.303429438448855e-26,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,,3.2675540955772835e-34,5.270248541253683e-36,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
