UR,SR,p(SR)_TD,p(SR)_LE,p(HR)_normed,p(HR)_absolute,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,,,197.8285773356123,81.21179585061662,1.418967557873162,17.119817943909936,93.43679998338266,0.319329721780121,27.32672257255613,16.424747014251388,0.0,0.0,6.812399754389619,0.5616384513411194,
"[L L]"
,[L L1],0,2.2203169635092466e-35
,,,,1.1492797173371576e-90,1.8536769634470282e-92,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,,2.2203169635092466e-35,3.5811563927568495e-37,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0,6.708760343291124e-162
,,,,6.708760343291124e-162,1.0820581198856651e-163,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],1,1.0
,,,,5.6204347455649537e-98,9.065217331556376e-100,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,,1.0,0.016129032258064516,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0,9.116313943841986e-155
,,,,9.116313943841986e-155,1.4703732167487074e-156,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0,1.146341302745651e-86
,,,,1.146341302745651e-86,1.8489375850736306e-88,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0,5.466703548529689e-52
,,,,5.466703548529689e-52,8.81726378795111e-54,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,3.0725250567857823e-149,4.955685575460939e-151,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0,1.5577255212392186e-79
,,,,1.5577255212392186e-79,2.512460518127772e-81,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1,1.0
,,,,0.9999999999999981,0.016129032258064484,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,,1.963800674008074e-15,3.167420441948506e-17,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0,2.694979570799152e-121
,,,,1.3949744159329492e-176,2.2499587353757245e-178,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,,2.694979570799152e-121,4.3467412432244383e-123,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1,1.0
,,,,1.0,0.016129032258064516,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,,2.1323404694177544e-57,3.4392588216415394e-59,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0,2.545241040457463e-121
,,,,2.545241040457463e-121,4.105227484608811e-123,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0,3.458644399298728e-114
,,,,3.458644399298728e-114,5.578458708546335e-116,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0,7.359070662676799e-08
,,,,7.359070662676799e-08,1.186946881076903e-09,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],1,0.9999999264092009
,,,,0.9999999264092009,0.016129031071116143,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0,2.0538224352900026e-48
,,,,4.03329788271541e-63,6.505319165670016e-65,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,,2.0538224352899986e-48,3.312616831112901e-50,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0,9.25013171112255e-14
,,,,9.25013171112255e-14,1.4919567276004114e-15,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,1.972443019507061e-70,3.1813597088823566e-72,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0,5.853938632016367e-229
,,,,5.853938632016367e-229,9.441836503252206e-231,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0,1.7611992275663397e-99
,,,,9.116313498018036e-155,1.470373144841619e-156,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,,1.7611992275663397e-99,2.8406439154295807e-101,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0,7.932197323677182e-65
,,,,1.937406999641252e-102,3.124849999421374e-104,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,,7.932197323677182e-65,1.279386665109223e-66,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,,1.8753907117789315e-150,3.0248237286756964e-152,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],0,2.2203168549269316e-35
,,,,2.2203168549269316e-35,3.581156217624084e-37,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,,1.581644433143069e-90,2.551039408295273e-92,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0,6.421387710073671e-75
,,,,6.421387710073671e-75,1.035707695173173e-76,"[(L2) (L1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,,3.609099060044194e-172,5.821127516200314e-174,"[(L2) (L1) L]",0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],1,0.9999999510960266
,,,,0.9999999510960266,0.016129031469290754,"[L (L1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,,5.620434470703377e-98,9.065216888231255e-100,"[L (L1) L]",0,1,0,2,1,1,1,1,1,1,1,0
,,,,1.08582321686741e-42,1.7513277691409842e-44,"[(L L1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 L2 L1],0,4.307955121824182e-236
,,,,4.307955121824182e-236,6.94831471261965e-238,"[(L2) (L2) (L1)]",0,3,0,0,3,0,0,2,0,3,3,1
,[L1 L L],0,4.8903973383657367e-08
,,,,1.1562251127947986e-93,1.8648792141851594e-95,"[(L1) L L]",0,1,0,2,1,0,1,0,2,0,2,0
,,,,4.8903973383657367e-08,7.887737642525383e-10,"[(L1 L) L]",0,0,1,1,0,0,1,0,1,0,1,0
,[L2 L L1],0,4.295755149879932e-79
,,,,4.295755149879932e-79,6.928637338516021e-81,"[(L2 L) (L1)]",0,1,1,0,1,0,0,2,0,2,1,1
,,,,1.425751606194702e-109,2.299599364830165e-111,"[(L2) (L L1)]",0,2,0,0,1,0,0,1,0,1,2,1
,,,,1.015635262137734e-164,1.6381213905447328e-166,"[(L2) L (L1)]",0,2,0,1,2,0,0,2,0,2,2,1
,[L1 L2 L],0,8.725812717203493e-68
,,,,4.90428609790632e-165,7.91013886759084e-167,"[(L1) (L2) L]",0,2,0,1,2,0,1,0,2,1,3,0
,,,,8.725812717203493e-68,1.4073891479360477e-69,"[(L1) (L2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,[L L2 L1],0,9.537938030360513e-114
,,,,6.708760015205725e-162,1.0820580669686654e-163,"[L (L2) (L1)]",0,2,0,1,2,1,0,2,0,3,1,1
,,,,9.537938030360513e-114,1.5383771016710508e-115,"[(L L2) (L1)]",0,2,0,0,1,0,0,2,0,2,1,1
,[L1 L2 L2],0,7.95472481452007e-222
,,,,7.95472481452007e-222,1.283020131374205e-223,"[(L1) (L2) (L2)]",0,3,0,0,3,0,0,0,2,3,3,1
"[L L H]"
,[L2 L1 H2],0,7.379971013201205e-165
,,,,7.379971013201205e-165,1.190317905355033e-166,"[(L2) (L1) (H2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[L2 L2 H1],0,5.430973217134921e-172
,,,,5.430973217134921e-172,8.759634221185356e-174,"[(L2) (L2) (H1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[L1 L2 H],0,3.519380626806637e-130
,,,,1.9780449157772245e-227,3.1903950254471363e-229,"[(L1) (L2) H]",1,2,0,1,2,0,1,0,2,1,3,0
,,,,3.519380626806637e-130,5.676420365817157e-132,"[(L1) (L2 H)]",1,1,1,0,1,0,0,0,2,1,2,1
,[L L2 H1],0,1.2024332780804798e-49
,,,,8.457631273406543e-98,1.364134076355894e-99,"[L (L2) (H1)]",0,2,0,1,1,1,0,2,0,3,1,1
,,,,1.2024332780804798e-49,1.9394085130330318e-51,"[(L L2) (H1)]",0,2,0,0,0,0,0,2,0,2,1,1
,[L1 L H],0,1.972443164646223e-70
,,,,1.972443164646223e-70,3.181359942977779e-72,"[(L1 L) H]",1,0,1,1,0,0,1,0,1,0,1,0
,,,,4.663400870585297e-156,7.521614307395639e-158,"[(L1) L H]",1,1,0,2,1,0,1,0,2,0,2,0
,[L2 L1 H],0,2.5899372627482076e-137
,,,,2.5899372627482076e-137,4.1773181657229155e-139,"[(L2) (L1 H)]",1,1,1,0,1,0,0,1,0,1,2,1
,,,,1.4556573380383454e-234,2.3478344161908794e-236,"[(L2) (L1) H]",1,2,0,1,2,0,1,1,1,1,3,0
,[L L1 H2],0,2.2203169634928914e-35
,,,,2.2203169634928914e-35,3.58115639273047e-37,"[(L L1) (H2)]",0,2,0,0,0,0,0,0,1,2,1,1
,,,,1.14927971732861e-90,1.853676963433242e-92,"[L (L1) (H2)]",0,2,0,1,1,1,0,1,1,3,1,1
,[L2 L H1],0,5.4155928988625616e-15
,,,,5.4155928988625616e-15,8.734827256229937e-17,"[(L2 L) (H1)]",0,1,1,0,0,0,0,2,0,2,1,1
,,,,1.2803958609282797e-100,2.065154614400451e-102,"[(L2) L (H1)]",0,2,0,1,1,0,0,2,0,2,2,1
,,,,4.737658151309296e-86,7.641384115014993e-88,"[(L2) (L H1)]",0,2,0,0,1,0,0,1,0,1,2,1
,[L L H1],0,7.377934698112853e-12
,,,,1.9939549769018827e-26,3.2160564143578753e-28,"[L L (H1)]",0,1,0,2,0,1,0,2,0,2,0,1
,,,,7.377934698112834e-12,1.1899894674375538e-13,"[L (L H1)]",0,1,0,1,0,1,0,1,0,1,0,1
,[L L1 H],0,4.033298179499382e-63
,,,,4.3794490180218215e-105,7.063627448422293e-107,"[(L L1) H]",1,1,0,1,0,0,1,0,1,0,1,0
,,,,2.2668889227280973e-160,3.65627245601306e-162,"[L (L1) H]",1,1,0,2,1,1,1,1,1,1,1,0
,,,,4.033298179499382e-63,6.505319644353841e-65,"[L (L1 H)]",1,0,1,1,0,1,0,1,0,1,0,1
,[L1 L2 H2],0,1.0028400063519773e-157
,,,,1.0028400063519773e-157,1.6174838812128666e-159,"[(L1) (L2) (H2)]",0,3,0,0,2,0,0,0,2,3,3,1
,[L1 L H2],1,0.9999999999926167
,,,,2.364276423339963e-86,3.813349069903166e-88,"[(L1) L (H2)]",0,2,0,1,1,0,0,0,2,2,2,1
,,,,6.437847956385609e-79,1.0383625736105822e-80,"[(L1) (L H2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,,0.9999999999926167,0.01612903225794543,"[(L1 L) (H2)]",0,1,1,0,0,0,0,0,1,2,1,1
"[L H L]"
,[L H1 L2],0,1.7611993136959876e-99
,,,,1.7611993136959842e-99,2.8406440543483615e-101,"[(L H1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,,,,3.458644399298541e-114,5.578458708546034e-116,"[L (H1) (L2)]",0,2,0,1,1,1,0,1,1,3,1,1
,[L H1 L],1,1.0
,,,,1.0,0.016129032258064516,"[L (H1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,,2.1323404694177606e-57,3.439258821641549e-59,"[L (H1) L]",0,1,0,2,0,1,1,1,1,1,1,0
,,,,1.0858232699684824e-42,1.7513278547878748e-44,"[(L H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 H1 L],0,6.421388024105061e-75
,,,,6.421388024105061e-75,1.035707745823397e-76,"[(L2) (H1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,,1.369258555363416e-131,2.2084815409087358e-133,"[(L2) (H1) L]",0,2,0,1,1,0,1,1,1,1,3,0
,[L2 H1 L2],0,2.2209297725294958e-188
,,,,2.2209297725294958e-188,3.5821447944024123e-190,"[(L2) (H1) (L2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[L2 H L1],0,5.214108222613502e-165
,,,,1.2327593139559162e-250,1.9883214741224454e-252,"[(L2) H (L1)]",1,2,0,1,2,0,0,2,0,2,2,1
,,,,5.214108222613502e-165,8.409851971957261e-167,"[(L2 H) (L1)]",1,1,1,0,1,0,0,2,0,2,1,1
,,,,1.7305509541137522e-195,2.7912112163125036e-197,"[(L2) (H L1)]",1,2,0,0,1,0,0,1,0,1,2,1
,[L1 H2 L2],0,3.0179484759584e-181
,,,,3.0179484759584e-181,4.867658832190968e-183,"[(L1) (H2) (L2)]",0,3,0,0,2,0,0,0,2,3,3,1
,[L1 H2 L],0,8.725813143930429e-68
,,,,8.725813143930429e-68,1.4073892167629724e-69,"[(L1) (H2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,,,,1.8606404495380804e-124,3.001032983125936e-126,"[(L1) (H2) L]",0,2,0,1,1,0,1,0,2,1,3,0
,[L1 H L],0,5.93587392301274e-94
,,,,5.93587392301274e-94,9.573990198407644e-96,"[(L1 H) L]",1,0,1,1,0,0,1,0,1,0,1,0
,,,,1.4034046768200335e-179,2.2635559303548927e-181,"[(L1) H L]",1,1,0,2,1,0,1,0,2,0,2,0
,[L1 H L2],0,9.627954537849496e-151
,,,,2.2763145918995935e-236,3.671475148225151e-238,"[(L1) H (L2)]",1,2,0,1,2,0,0,0,2,2,2,1
,,,,2.351588816150463e-188,3.7928851873394566e-190,"[(L1) (H L2)]",1,2,0,0,1,0,0,0,2,1,2,1
,,,,9.627954537849496e-151,1.5528958932015316e-152,"[(L1 H) (L2)]",1,1,1,0,1,0,0,0,1,2,1,1
,[L2 H2 L1],0,1.6343980335653376e-195
,,,,1.6343980335653376e-195,2.6361258605892543e-197,"[(L2) (H2) (L1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[L H2 L1],0,9.537938751327707e-114
,,,,2.5452410404573255e-121,4.1052274846085896e-123,"[L (H2) (L1)]",0,2,0,1,1,1,0,2,0,3,1,1
,,,,9.537938496803604e-114,1.538377176903807e-115,"[(L H2) (L1)]",0,2,0,0,1,0,0,2,0,2,1,1
,[L H L1],0,2.6949795707991597e-121
,,,,2.6949795707991597e-121,4.346741243224451e-123,"[L (H L1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,,1.9197707868272357e-176,3.096404494882638e-178,"[L H (L1)]",1,1,0,2,1,1,0,2,0,2,0,1
"[L H H]"
,[L1 H H],0,1.0782762047524034e-121
,,,,2.5493430087634248e-207,4.1118435625216525e-209,"[(L1) H H]",2,1,0,2,1,0,1,0,2,0,2,0
,,,,1.0782762047524034e-121,1.7391551689554893e-123,"[(L1 H) H]",2,0,1,1,0,0,1,0,1,0,1,0
,[L H1 H],0,1.8165416225773318e-28
,,,,3.873485216203559e-85,6.247556800328321e-87,"[L (H1) H]",1,1,0,2,0,1,1,1,1,1,1,0
,,,,1.8165416225773318e-28,2.929905842866664e-30,"[L (H1 H)]",1,0,1,1,0,1,0,1,0,1,0,1
,,,,1.9724431646607156e-70,3.181359943001154e-72,"[(L H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
,[L H1 H2],1,0.9999999999999947
,,,,0.9999999999999927,0.016129032258064398,"[(L H1) (H2)]",0,2,0,0,0,0,0,0,1,2,1,1
,,,,1.9638006740080074e-15,3.167420441948399e-17,"[L (H1) (H2)]",0,2,0,1,0,1,0,1,1,3,1,1
,[L H2 H1],0,5.415593043419919e-15
,,,,1.4451748990953008e-22,2.3309272566053237e-24,"[L (H2) (H1)]",0,2,0,1,0,1,0,2,0,3,1,1
,,,,5.415592898902429e-15,8.73482725629424e-17,"[(L H2) (H1)]",0,2,0,0,0,0,0,2,0,2,1,1
,[L2 H H1],0,2.960544091782257e-66
,,,,2.960544091782257e-66,4.7750711157778336e-68,"[(L2 H) (H1)]",1,1,1,0,0,0,0,2,0,2,1,1
,,,,2.589937262767237e-137,4.177318165753608e-139,"[(L2) (H H1)]",1,2,0,0,1,0,0,1,0,1,2,1
