UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,1.906048034853075,1.9817879912180354,16.6671548747346,7.828088597465849,15.793411077583727,12.299278569402944,4.078616978514592,17.954026463001366,4.033413188035781,1.3927315693137772,14.287979469440785,0.37112522659503994,
"[L L]","[(L L1)]",1,0.9999995809884293,0.016129025499813376,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.999999937706888,0.016129031253336902,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H L1)]",1,0.9999971815441934,0.016128986799099895,1,1,0,0,0,0,0,0,0,0,0,1
"[H H]","[(H H1)]",1,0.9999995784451758,0.016129025458793158,1,1,0,0,0,0,0,0,0,0,0,1
"[L L L]","[(L L1) L]",1,0.9998126860984631,0.016126011066104243,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[(L L1) (H2)]",1,0.9998286244026843,0.01612626813552717,0,2,0,0,0,0,0,0,1,2,1,1
"[L H L]","[(L H1) L]",1,0.9998697039186407,0.016126930708365177,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H1) (H2)]",1,0.9998290461970104,0.01612627493866146,0,2,0,0,0,0,0,0,1,2,1,1
"[H L L]","[(H L1) L]",1,0.9995502984709931,0.016121779007596666,1,1,0,1,0,0,1,0,1,0,1,0
"[H L H]","[(H L1) (H2)]",1,0.9998259263662234,0.016126224618810053,1,2,0,0,0,0,0,0,1,2,1,1
"[H H L]","[(H H1) L]",1,0.999830682341826,0.016126301328093968,1,1,0,1,0,0,1,0,1,0,1,0
"[H H H]","[(H H1) (H2)]",1,0.9998286450874131,0.01612626846915182,1,2,0,0,0,0,0,0,1,2,1,1
"[L L L L]","[(L L1) (L L2)]",1,0.9999987039613262,0.01612901135421494,0,2,0,0,0,0,0,0,2,2,2,1
"[L L L H]","[(L L1) (L H2)]",1,0.9999005028001449,0.016127427464518465,0,2,0,0,0,0,0,0,2,2,2,1
"[L L H L]","[(L L1) (H L2)]",1,0.9999963044757368,0.016128972652834465,1,2,0,0,0,0,0,0,2,2,2,1
"[L L H H]","[(L L1) (H H2)]",1,0.9999001363636263,0.016127421554252033,1,2,0,0,0,0,0,0,2,2,2,1
"[L H L L]","[(L H1) (L L2)]",1,0.9999990606894194,0.016129017107893866,0,2,0,0,0,0,0,0,2,2,2,1
"[L H L H]","[(L H1) (L H2)]",1,0.9999008596302711,0.016127433219843088,0,2,0,0,0,0,0,0,2,2,2,1
"[L H H L]","[(L H1) (H L2)]",1,0.9999966612066223,0.016128978406558424,1,2,0,0,0,0,0,0,2,2,2,1
"[L H H H]","[(L H1) (H H2)]",1,0.9999004939821672,0.016127427322293022,1,2,0,0,0,0,0,0,2,2,2,1
