UR,SR,p(SR)_TD,p(SR)_LE,p(HR)_normed,p(HR)_absolute,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,,,16.657715388615625,0.0,16.71528126091573,12.643633823942988,27.020138873727785,4.2221296194461555,0.0,0.0,11.0431889520805,0.5658337008912646,0.0,21.592867822422097,
"[L L]"
,[L L1],1,0.999999944963938
,,,,4.952862968386594e-20,7.988488658688055e-22,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,,0.999999944963938,0.016129031370386095,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0,1.9269351364255673e-24
,,,,1.9269351364255673e-24,3.107959897460592e-26,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0,5.503606207528864e-08
,,,,2.269392845007464e-13,3.660311040334619e-15,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,,5.503583513600414e-08,8.876747602581312e-10,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0,3.0822727828352546e-29
,,,,3.0822727828352546e-29,4.971407714250411e-31,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0,1.0460786085754502e-12
,,,,1.0460786085754502e-12,1.687223562218468e-14,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0,3.208436805222886e-15
,,,,3.208423575345502e-15,5.174876734428229e-17,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,1.3229877383797799e-20,2.1338511909351286e-22,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0,1.6732787538968906e-17
,,,,1.6732787538968906e-17,2.6988366998336943e-19,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1,0.9999999999989507
,,,,0.9999999731112578,0.016129031824375126,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,,2.68876928158854e-08,4.3367246477234514e-10,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0,4.731935408179666e-07
,,,,2.3436628941830054e-26,3.780101442230654e-28,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,,4.731935408179666e-07,7.632153884160751e-09,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1,0.9999995267979681
,,,,4.467229526380819e-07,7.20520891351745e-09,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,,0.9999990800750155,0.016129017420564766,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0,8.490964303641548e-12
,,,,8.490964303641548e-12,1.3695103715550884e-13,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0,1.3581914449745245e-16
,,,,1.3581914449745245e-16,2.1906313628621362e-18,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],1,0.9999838892296707
,,,,0.9999838892296707,0.01612877240693017,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0,1.5995469005583012e-05
,,,,1.5995469005583012e-05,2.5799143557391947e-07,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0,1.0265440601164888e-07
,,,,2.7601401350413007e-15,4.451838927485968e-17,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,,1.0265440325150875e-07,1.6557161814759471e-09,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0,1.2646917776378163e-08
,,,,5.649671124270554e-15,9.112372781081536e-17,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,1.2646912126707039e-08,2.039824536565651e-10,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0,1.486243393793097e-40
,,,,1.486243393793097e-40,2.397166764182414e-42,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0,7.712990872920894e-17
,,,,3.820138897244756e-36,6.161514350394766e-38,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,,7.712990872920894e-17,1.2440307859549827e-18,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0,2.176772231235533e-21
,,,,2.1725273220610342e-21,3.504076325904893e-23,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,,4.24490917449886e-24,6.846627700804611e-26,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,,7.336166490777834e-39,1.1832526598028762e-40,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],0,2.1824611043824387e-07
,,,,2.1824611043824387e-07,3.5200985554555455e-09,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,,7.369710778231925e-25,1.1886630287470844e-26,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0,4.673095663894757e-19
,,,,4.673076394547599e-19,7.537219991205802e-21,"[(L2) (L1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,,1.926934715854223e-24,3.107959219119714e-26,"[(L2) (L1) L]",0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],1,0.9999997267047538
,,,,1.2011357614211122e-14,1.9373157442276e-16,"[L (L1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
