UR,SR,p(SR)_TD,p(SR)_LE,p(HR)_normed,p(HR)_absolute,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,,,47.53676194235902,0.0,28.749397748021728,24.823797868441478,45.11172922870061,31.743179202840597,0.0,2.704107383505609,21.00614979484501,0.0,6.975848730423322,9.90252630487222,
"[L L]"
,[L L1],1,0.9999999999996733
,,,,4.646436558154649e-46,7.49425251315266e-48,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,,0.9999999999996733,0.016129032258059246,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0,4.097305327366583e-44
,,,,4.097305327366583e-44,6.6085569796235206e-46,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0,3.2680989692928796e-13
,,,,5.964464687218991e-39,9.62010433422418e-41,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,,3.2680989692928796e-13,5.271127369827225e-15,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0,4.6134126441308415e-52
,,,,4.6134126441308415e-52,7.440988135694905e-54,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0,1.600565315816762e-24
,,,,1.600565315816762e-24,2.5815569609947776e-26,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0,7.401875924665844e-34
,,,,7.401875924665844e-34,1.1938509555912651e-35,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,1.350884045638238e-59,2.178845234900384e-61,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0,1.8021767175677147e-32
,,,,1.8021767175677147e-32,2.9067366412382493e-34,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1,1.0
,,,,1.0,0.016129032258064516,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,,1.8150771306821794e-26,2.9275437591648056e-28,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0,6.930284894933912e-09
,,,,3.220112909425789e-54,5.193730499073851e-56,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,,6.930284894933912e-09,1.1177878862796627e-10,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1,0.9999999930648177
,,,,0.9999992801280182,0.016129020647226093,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,,7.129367995179962e-07,1.149898063738703e-08,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0,4.897538840325965e-12
,,,,4.897538840325965e-12,7.899256194074134e-14,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0,5.514445667539066e-20
,,,,5.514445667539066e-20,8.894267205708166e-22,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],1,0.999999988740374
,,,,0.999999988740374,0.016129032076457644,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0,1.1259626080028197e-08
,,,,1.1259626080028197e-08,1.8160687225851928e-10,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0,3.622414314385234e-17
,,,,6.574961379896393e-43,1.0604776419187731e-44,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,,3.622414314385234e-17,5.842603732879409e-19,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0,1.183841692724114e-29
,,,,1.1838408487198005e-29,1.9094207237416137e-31,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,8.440043134000205e-36,1.3612972796774522e-37,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0,2.960576665126356e-60
,,,,2.960576665126356e-60,4.775123653429605e-62,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0,7.73482680494685e-14
,,,,3.593938203751099e-59,5.79667452217919e-61,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,,7.73482680494685e-14,1.247552710475298e-15,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0,7.973133372342011e-26
,,,,5.445315421450597e-26,8.782766808791284e-28,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,,2.5278179508914133e-26,4.077125727244214e-28,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,,2.308923447886689e-56,3.724070077236594e-58,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],0,7.790194550063057e-08
,,,,7.790194550063057e-08,1.256482991945654e-09,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,,2.2108327092395767e-39,3.5658592084509293e-41,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0,2.0972452052649267e-21
,,,,2.0972452052649267e-21,3.3826535568789134e-23,"[(L2) (L1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,,3.8275906221863117e-47,6.173533261590824e-49,"[(L2) (L1) L]",0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],1,0.9999994559028357
,,,,2.5459126779660535e-20,4.1063107709129884e-22,"[L (L1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,,4.64643403004317e-46,7.494248435553498e-48,"[L (L1) L]",0,1,0,2,1,1,1,1,1,1,1,0
,,,,0.9999994559028357,0.016129023482303797,"[(L L1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 L2 L1],0,2.6293738448763728e-52
,,,,2.6293738448763728e-52,4.240925556252213e-54,"[(L2) (L2) (L1)]",0,3,0,0,3,0,0,2,0,3,3,1
,[L1 L L],0,3.2680971911305826e-13
,,,,2.9850987615279306e-43,4.8146754218192415e-45,"[(L1) L L]",0,1,0,2,1,0,1,0,2,0,2,0
,,,,3.2680971911305826e-13,5.271124501823519e-15,"[(L1 L) L]",0,0,1,1,0,0,1,0,1,0,1,0
,[L2 L L1],0,6.417324643528616e-09
,,,,1.5025983419078822e-19,2.4235457127546482e-21,"[(L2 L) (L1)]",0,1,1,0,1,0,0,2,0,2,1,1
,,,,6.417324643378356e-09,1.0350523618352185e-10,"[(L2) (L L1)]",0,2,0,0,1,0,0,1,0,1,2,1
,,,,1.821216548086727e-40,2.937446045301172e-42,"[(L2) L (L1)]",0,2,0,1,2,0,0,2,0,2,2,1
,[L1 L2 L],0,1.779582971632323e-38
,,,,4.3097239678498695e-55,6.951167690080432e-57,"[(L1) (L2) L]",0,2,0,1,2,0,1,0,2,1,3,0
,,,,1.779582971632323e-38,2.870295115536004e-40,"[(L1) (L2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,[L L2 L1],0,4.597774902246921e-07
,,,,3.191880563120562e-51,5.148194456646067e-53,"[L (L2) (L1)]",0,2,0,1,2,1,0,2,0,3,1,1
,,,,4.597774902246921e-07,7.415765971366e-09,"[(L L2) (L1)]",0,2,0,0,1,0,0,2,0,2,1,1
,[L1 L2 L2],0,3.333498660591875e-68
,,,,3.333498660591875e-68,5.37661074289012e-70,"[(L1) (L2) (L2)]",0,3,0,0,3,0,0,0,2,3,3,1
"[L L H]"
,[L2 L1 H2],0,6.43914987143347e-54
,,,,6.43914987143347e-54,1.0385725599086242e-55,"[(L2) (L1) (H2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[L2 L2 H1],0,5.718795413954645e-46
,,,,5.718795413954645e-46,9.223863570894588e-48,"[(L2) (L2) (H1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[L1 L2 H],0,2.2440988896427514e-72
,,,,5.434670327311294e-89,8.76559730211499e-91,"[(L1) (L2) H]",1,2,0,1,2,0,1,0,2,1,3,0
,,,,2.2440988896427514e-72,3.61951433813347e-74,"[(L1) (L2 H)]",1,1,1,0,1,0,0,0,2,1,2,1
,[L L2 H1],1,0.9999998317699171
,,,,6.942227694945225e-45,1.119714144346004e-46,"[L (L2) (H1)]",0,2,0,1,1,1,0,2,0,3,1,1
,,,,0.9999998317699171,0.01612902954467608,"[(L L2) (H1)]",0,2,0,0,0,0,0,2,0,2,1,1
,[L1 L H],0,4.1211527614997763e-47
,,,,4.1211527614997763e-47,6.647020583064155e-49,"[(L1 L) H]",1,0,1,1,0,0,1,0,1,0,1,0
,,,,3.764284623421774e-77,6.071426811970604e-79,"[(L1) L H]",1,1,0,2,1,0,1,0,2,0,2,0
,[L2 L1 H],0,2.6446789565122867e-55
,,,,2.6446789565122867e-55,4.2656112201811074e-57,"[(L2) (L1 H)]",1,1,1,0,1,0,0,1,0,1,2,1
,,,,4.826688051176729e-81,7.784980727704402e-83,"[(L2) (L1) H]",1,2,0,1,2,0,1,1,1,1,3,0
,[L L1 H2],0,1.682297560921552e-07
,,,,1.682297560921552e-07,2.713383162776697e-09,"[(L L1) (H2)]",0,2,0,0,0,0,0,0,1,2,1,1
,,,,7.8166888887628375e-53,1.2607562723811028e-54,"[L (L1) (H2)]",0,2,0,1,1,1,0,1,1,3,1,1
,[L2 L H1],0,3.268098423074377e-13
,,,,3.2680984195013926e-13,5.271126483066762e-15,"[(L2 L) (H1)]",0,1,1,0,0,0,0,2,0,2,1,1
,,,,3.9610817850462526e-34,6.388841588784279e-36,"[(L2) L (H1)]",0,2,0,1,1,0,0,2,0,2,2,1
,,,,3.5729847182377675e-22,5.76287857780285e-24,"[(L2) (L H1)]",0,2,0,0,1,0,0,1,0,1,2,1
,[L L H1],0,4.337359823026212e-21
,,,,4.808483199624607e-33,7.755618063910656e-35,"[L L (H1)]",0,1,0,2,0,1,0,2,0,2,0,1
,,,,4.337359823021403e-21,6.995741650034521e-23,"[L (L H1)]",0,1,0,1,0,1,0,1,0,1,0,1
,[L L1 H],0,1.2610244671966656e-34
,,,,1.2610244671966656e-34,2.0339104309623637e-36,"[(L L1) H]",1,1,0,1,0,0,1,0,1,0,1,0
,,,,5.8592701851119375e-80,9.450435782438608e-82,"[L (L1) H]",1,1,0,2,1,1,1,1,1,1,1,0
,,,,3.21045992506352e-54,5.17816116945729e-56,"[L (L1 H)]",1,0,1,1,0,1,0,1,0,1,0,1
,[L1 L2 H2],0,7.250242064195188e-62
,,,,7.250242064195188e-62,1.1693938813218046e-63,"[(L1) (L2) (H2)]",0,3,0,0,2,0,0,0,2,3,3,1
,[L1 L H2],0,5.497914924893437e-20
,,,,5.021827097990161e-50,8.099721125790581e-52,"[(L1) L (H2)]",0,2,0,1,1,0,0,0,2,2,2,1
,,,,3.0317974963138127e-39,4.889995961796472e-41,"[(L1) (L H2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,,5.497914924893437e-20,8.86760471757006e-22,"[(L1 L) (H2)]",0,1,1,0,0,0,0,0,1,2,1,1
"[L H L]"
,[L H1 L2],0,7.734827457144381e-14
,,,,7.734827457144381e-14,1.2475528156684486e-15,"[(L H1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,,,,1.4039308427235437e-39,2.2644045850379736e-41,"[L (H1) (L2)]",0,2,0,1,1,1,0,1,1,3,1,1
,[L H1 L],1,0.9999995402223935
,,,,2.545912892636402e-20,4.106311117155487e-22,"[L (H1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,,1.81507629615037e-26,2.927542413145758e-28,"[L (H1) L]",0,1,0,2,0,1,1,1,1,1,1,0
,,,,0.9999995402223935,0.01612902484229667,"[(L H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 H1 L],0,2.0972468773082985e-21
,,,,2.097245382103812e-21,3.382653842102922e-23,"[(L2) (H1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,,1.4952044868768051e-27,2.4116201401238793e-29,"[(L2) (H1) L]",0,2,0,1,1,0,1,1,1,1,3,0
,[L2 H1 L2],0,1.1565154036539361e-40
,,,,1.1565154036539361e-40,1.865347425248284e-42,"[(L2) (H1) (L2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[L2 H L1],0,1.4534518455896978e-29
,,,,4.12485061933792e-61,6.652984869899871e-63,"[(L2) H (L1)]",1,2,0,1,2,0,0,2,0,2,2,1
,,,,3.4032162225553197e-40,5.489058423476322e-42,"[(L2 H) (L1)]",1,1,1,0,1,0,0,2,0,2,1,1
,,,,1.4534518455556655e-29,2.3442771702510734e-31,"[(L2) (H L1)]",1,2,0,0,1,0,0,1,0,1,2,1
,[L1 H2 L2],0,1.3021931147558131e-48
,,,,1.3021931147558131e-48,2.1003114754126018e-50,"[(L1) (H2) (L2)]",0,3,0,0,2,0,0,0,2,3,3,1
,[L1 H2 L],0,1.6853239456191213e-35
,,,,1.7795831216860544e-38,2.870295357558152e-40,"[(L1) (H2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,,,,1.6835443624974353e-35,2.7153941330603794e-37,"[(L1) (H2) L]",0,2,0,1,1,0,1,0,2,1,3,0
,[L1 H L],0,7.401872521448876e-34
,,,,7.401872521448876e-34,1.1938504066853025e-35,"[(L1 H) L]",1,0,1,1,0,0,1,0,1,0,1,0
,,,,6.760912911871363e-64,1.0904698244953811e-65,"[(L1) H L]",1,1,0,2,1,0,1,0,2,0,2,0
,[L1 H L2],0,1.8058250219348793e-46
,,,,5.229451886995331e-77,8.434599817734405e-79,"[(L1) H (L2)]",1,2,0,1,2,0,0,0,2,2,2,1
,,,,1.233302690570063e-46,1.9891978880162306e-48,"[(L1) (H L2)]",1,2,0,0,1,0,0,0,2,1,2,1
,,,,5.725223313648164e-47,9.234231151045425e-49,"[(L1 H) (L2)]",1,1,1,0,1,0,0,0,1,2,1,1
,[L2 H2 L1],0,1.0271348110603407e-32
,,,,1.0271348110603407e-32,1.6566690500973238e-34,"[(L2) (H2) (L1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[L H2 L1],0,4.5977752899294796e-07
,,,,1.2468716251652885e-31,2.0110832663956265e-33,"[L (H2) (L1)]",0,2,0,1,1,1,0,2,0,3,1,1
,,,,4.5977752899294796e-07,7.415766596660451e-09,"[(L H2) (L1)]",0,2,0,0,1,0,0,2,0,2,1,1
,[L H L1],0,1.7643914365015034e-28
,,,,1.7643914365015034e-28,2.845792639518554e-30,"[L (H L1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,,5.007287397832899e-60,8.076269996504676e-62,"[L H (L1)]",1,1,0,2,1,1,0,2,0,2,0,1
"[L H H]"
,[L1 H H],0,9.333946644160403e-68
,,,,8.52568052237541e-98,1.3751097616734535e-99,"[(L1) H H]",2,1,0,2,1,0,1,0,2,0,2,0
,,,,9.333946644160403e-68,1.5054752651871622e-69,"[(L1 H) H]",2,0,1,1,0,0,1,0,1,0,1,0
,[L H1 H],0,1.2610244671970774e-34
,,,,2.2888566716401075e-60,3.691704309096948e-62,"[L (H1) H]",1,1,0,2,0,1,1,1,1,1,1,0
,,,,3.210459925064569e-54,5.178161169458983e-56,"[L (H1 H)]",1,0,1,1,0,1,0,1,0,1,0,1
,,,,1.2610244671970774e-34,2.0339104309630286e-36,"[(L H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
,[L H1 H2],0,1.6822975609221016e-07
,,,,1.6822975609221016e-07,2.7133831627775836e-09,"[(L H1) (H2)]",0,2,0,0,0,0,0,0,1,2,1,1
,,,,3.0534998298321116e-33,4.924999725535665e-35,"[L (H1) (H2)]",0,2,0,1,0,1,0,1,1,3,1,1
,[L H2 H1],1,0.9999998317702439
,,,,2.711901597573506e-25,4.374034834795979e-27,"[L (H2) (H1)]",0,2,0,1,0,1,0,2,0,3,1,1
,,,,0.9999998317702439,0.016129029544681355,"[(L H2) (H1)]",0,2,0,0,0,0,0,2,0,2,1,1
,[L2 H H1],0,7.4018746875423765e-34
,,,,7.401874679449969e-34,1.1938507547499953e-35,"[(L2 H) (H1)]",1,1,1,0,0,0,0,2,0,2,1,1
,,,,8.092407792302999e-43,1.3052270632746775e-44,"[(L2) (H H1)]",1,2,0,0,1,0,0,1,0,1,2,1
,,,,8.971403918869244e-55,1.4470006320756847e-56,"[(L2) H (H1)]",1,2,0,1,1,0,0,2,0,2,2,1
,[L1 H2 H],0,2.1252357077146155e-69
,,,,2.2440988896434843e-72,3.619514338134653e-74,"[(L1) (H2 H)]",1,1,1,0,1,0,0,0,2,1,2,1
,,,,2.122991608824972e-69,3.4241800142338263e-71,"[(L1) (H2) H]",1,2,0,1,1,0,1,0,2,1,3,0
,[L2 H1 H2],0,2.515380017868054e-34
,,,,2.515380017868054e-34,4.057064544948475e-36,"[(L2) (H1) (H2)]",0,3,0,0,1,0,0,1,1,3,3,1
,[L1 H H2],0,1.2452157814313176e-40
,,,,1.1373872530699585e-70,1.8344955694676753e-72,"[(L1) H (H2)]",1,2,0,1,1,0,0,0,2,2,2,1
,,,,6.86667971419573e-60,1.1075289861606018e-61,"[(L1) (H H2)]",1,2,0,0,1,0,0,0,2,1,2,1
,,,,1.2452157814313176e-40,2.0084125506956738e-42,"[(L1 H) (H2)]",1,1,1,0,0,0,0,0,1,2,1,1
,[L1 H2 H2],0,2.8322238769266848e-42
,,,,2.8322238769266848e-42,4.568103027301105e-44,"[(L1) (H2) (H2)]",0,3,0,0,1,0,0,0,2,3,3,1
,[L2 H1 H],0,2.644680842003459e-55
,,,,2.6446789565131506e-55,4.265611220182502e-57,"[(L2) (H1 H)]",1,1,1,0,1,0,0,1,0,1,2,1
,,,,1.8854903083207238e-61,3.0411134005172973e-63,"[(L2) (H1) H]",1,2,0,1,1,0,1,1,1,1,3,0
,[L H H1],0,9.823631276875655e-42
,,,,1.0890672639929895e-53,1.7565601032144995e-55,"[L H (H1)]",1,1,0,2,0,1,0,2,0,2,0,1
,,,,9.823631276864763e-42,1.5844566575588331e-43,"[L (H H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,[L2 H2 H1],0,2.2339818140208683e-26
,,,,2.2339818140208683e-26,3.6031964742272076e-28,"[(L2) (H2) (H1)]",0,3,0,0,1,0,0,2,0,3,3,1
"[H L L]"
,[H1 L2 L2],0,5.194530191067186e-60
,,,,5.194530191067186e-60,8.378274501721268e-62,"[(H1) (L2) (L2)]",0,3,0,0,2,0,0,0,2,3,3,1
,[H1 L L],0,1.303664622884121e-24
,,,,1.3036646228376046e-24,2.1026848755445236e-26,"[(H1 L) L]",0,0,1,1,0,0,1,0,1,0,1,0
,,,,4.651624979900391e-35,7.502620935323211e-37,"[(H1) L L]",0,1,0,2,0,0,1,0,2,0,2,0
,[H1 L L2],0,8.485335749793343e-18
,,,,3.597953315745586e-48,5.803150509267074e-50,"[(H1) L (L2)]",0,2,0,1,1,0,0,0,2,2,2,1
,,,,8.485335749793343e-18,1.3686025402892488e-19,"[(H1) (L L2)]",0,2,0,0,0,0,0,0,2,1,2,1
,,,,1.00836255558573e-37,1.6263912186866615e-39,"[(H1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,[H1 L2 L],0,2.7730917018012463e-30
,,,,2.7730917018012463e-30,4.4727285512923327e-32,"[(H1) (L2 L)]",0,1,1,0,0,0,0,0,2,1,2,1
,,,,6.71576429017887e-47,1.0831877887385275e-48,"[(H1) (L2) L]",0,2,0,1,1,0,1,0,2,1,3,0
,[H2 L1 L2],0,4.613412644130867e-52
,,,,4.613412644130867e-52,7.440988135694946e-54,"[(H2) (L1) (L2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[H L L1],0,7.038268350455926e-40
,,,,1.9974384189760307e-71,3.221674869316179e-73,"[H L (L1)]",1,1,0,2,1,1,0,2,0,2,0,1
,,,,7.038268350455926e-40,1.1352045726541816e-41,"[H (L L1)]",1,1,0,1,0,1,0,1,0,1,0,1
,[H2 L2 L1],0,4.0973053273665464e-44
,,,,4.0973053273665464e-44,6.6085569796234615e-46,"[(H2) (L2) (L1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[H2 L L1],1,0.9999999999996733
,,,,0.9999999999996733,0.016129032258059246,"[(H2) (L L1)]",0,2,0,0,0,0,0,1,0,1,2,1
,,,,2.837968544984448e-32,4.5773686209426585e-34,"[(H2) L (L1)]",0,2,0,1,1,0,0,2,0,2,2,1
,,,,5.993959745126439e-31,9.66767700826845e-33,"[(H2 L) (L1)]",0,1,1,0,1,0,0,2,0,2,1,1
,[H2 L1 L],0,3.268098969292851e-13
,,,,3.268098969292851e-13,5.2711273698271785e-15,"[(H2) (L1 L)]",0,1,1,0,0,0,0,1,0,1,2,1
,,,,5.964464687218937e-39,9.620104334224092e-41,"[(H2) (L1) L]",0,2,0,1,1,0,1,1,1,1,3,0
,[H L1 L],0,9.034773747591585e-33
,,,,9.034773747591585e-33,1.4572215721921912e-34,"[(H L1) L]",1,1,0,1,0,0,1,0,1,0,1,0
,,,,2.3001757541739343e-52,3.7099608938289265e-54,"[H (L1 L)]",1,0,1,1,0,1,0,1,0,1,0,1
,,,,4.1979503035478774e-78,6.770887586367544e-80,"[H (L1) L]",1,1,0,2,1,1,1,1,1,1,1,0
,[H L2 L1],0,4.1539878585886104e-39
,,,,2.883793440776866e-83,4.6512797431884934e-85,"[H (L2) (L1)]",1,2,0,1,2,1,0,2,0,3,1,1
,,,,4.1539878585886104e-39,6.699980417078403e-41,"[(H L2) (L1)]",1,2,0,0,1,0,0,2,0,2,1,1
,[H L1 L2],0,6.98824481823434e-46
,,,,3.2470436200790074e-91,5.237167129159689e-93,"[H (L1) (L2)]",1,2,0,1,2,1,0,1,1,3,1,1
,,,,6.98824481823434e-46,1.1271362610055388e-47,"[(H L1) (L2)]",1,2,0,0,1,0,0,0,1,2,1,1
"[H L H]"
,[H2 L2 H1],0,1.6005653157774965e-24
,,,,1.6005653157774965e-24,2.5815569609314458e-26,"[(H2) (L2) (H1)]",0,3,0,0,1,0,0,2,0,3,3,1
,[H1 L2 H],0,6.280740239758146e-51
,,,,1.5210449402253618e-67,2.4532982906860673e-69,"[(H1) (L2) H]",1,2,0,1,1,0,1,0,2,1,3,0
,,,,6.280740239758146e-51,1.01302261931583e-52,"[(H1) (L2 H)]",1,1,1,0,0,0,0,0,2,1,2,1
,[H L1 H],0,2.0462744523288041e-53
,,,,5.209638905331701e-73,8.402643395696292e-75,"[H (L1 H)]",2,0,1,1,0,1,0,1,0,1,0,1
,,,,2.0462744523288041e-53,3.300442665046458e-55,"[(H L1) H]",2,1,0,1,0,0,1,0,1,0,1,0
,,,,9.507884423322002e-99,1.533529745697097e-100,"[H (L1) H]",2,1,0,2,1,1,1,1,1,1,1,0
,[H2 L1 H2],0,1.802176717523529e-32
,,,,1.802176717523529e-32,2.906736641166982e-34,"[(H2) (L1) (H2)]",0,3,0,0,1,0,0,1,1,3,3,1
,[H L2 H1],0,1.6227076962534034e-19
,,,,1.6227076962534034e-19,2.61727047782807e-21,"[(H L2) (H1)]",1,2,0,0,0,0,0,2,0,2,1,1
,,,,1.126520820487809e-63,1.8169690653029176e-65,"[H (L2) (H1)]",1,2,0,1,1,1,0,2,0,3,1,1
,[H2 L H1],1,1.0
,,,,1.1086198507176265e-12,1.7880965334155265e-14,"[(H2) L (H1)]",0,2,0,1,0,0,0,2,0,2,2,1
,,,,0.9999999999754766,0.016129032257668978,"[(H2) (L H1)]",0,2,0,0,0,0,0,1,0,1,2,1
,,,,2.3414716028453893e-11,3.776567101363531e-13,"[(H2 L) (H1)]",0,1,1,0,0,0,0,2,0,2,1,1
,[H1 L H],0,2.9526534772646496e-45
,,,,1.0535406446367315e-55,1.6992591042527928e-57,"[(H1) L H]",1,1,0,2,0,0,1,0,2,0,2,0
,,,,2.952653477159295e-45,4.762344317998863e-47,"[(H1 L) H]",1,0,1,1,0,0,1,0,1,0,1,0
,[H2 L1 H],0,7.401875924484363e-34
,,,,7.401875924484363e-34,1.1938509555619941e-35,"[(H2) (L1 H)]",1,1,1,0,0,0,0,1,0,1,2,1
,,,,1.350884045605117e-59,2.1788452348469628e-61,"[(H2) (L1) H]",1,2,0,1,1,0,1,1,1,1,3,0
,[H L H1],0,7.038268350293427e-40
,,,,7.802764007995593e-52,1.258510323870257e-53,"[H L (H1)]",1,1,0,2,0,1,0,2,0,2,0,1
,,,,7.0382683502856234e-40,1.1352045726267135e-41,"[H (L H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,[H L1 H2],0,2.729877658743266e-26
,,,,2.729877658743266e-26,4.4030284818439775e-28,"[(H L1) (H2)]",1,2,0,0,0,0,0,0,1,2,1,1
,,,,1.2684203352878545e-71,2.0458392504642815e-73,"[H (L1) (H2)]",1,2,0,1,1,1,0,1,1,3,1,1
,[H1 L H2],0,1.2424388378829589e-17
,,,,3.939052629101012e-18,6.353310692098406e-20,"[(H1 L) (H2)]",0,1,1,0,0,0,0,0,1,2,1,1
,,,,8.485335749588026e-18,1.3686025402561334e-19,"[(H1) (L H2)]",0,2,0,0,0,0,0,0,2,1,2,1
,,,,1.405499181744023e-28,2.2669341641032627e-30,"[(H1) L (H2)]",0,2,0,1,0,0,0,0,2,2,2,1
,[H1 L2 H2],0,2.029183619792609e-40
,,,,2.029183619792609e-40,3.272876806117111e-42,"[(H1) (L2) (H2)]",0,3,0,0,1,0,0,0,2,3,3,1
"[H H L]"
,[H2 H2 L1],0,4.897538840325925e-12
,,,,4.897538840325925e-12,7.899256194074072e-14,"[(H2) (H2) (L1)]",0,3,0,0,1,0,0,2,0,3,3,1
,[H1 H2 L],0,8.035887201291724e-15
,,,,8.485329641440584e-18,1.368601555071062e-19,"[(H1) (H2 L)]",0,1,1,0,0,0,0,0,2,1,2,1
,,,,8.027401871650284e-15,1.294742237362949e-16,"[(H1) (H2) L]",0,2,0,1,0,0,1,0,2,1,3,0
,[H1 H2 L2],0,6.209059695423887e-28
,,,,6.209059695423887e-28,1.001461241197401e-29,"[(H1) (H2) (L2)]",0,3,0,0,1,0,0,0,2,3,3,1
,[H2 H L1],0,6.930284894933905e-09
,,,,1.966793053960998e-40,3.172246861227416e-42,"[(H2) H (L1)]",1,2,0,1,1,0,0,2,0,2,2,1
,,,,4.1539848682505796e-39,6.699975593952547e-41,"[(H2 H) (L1)]",1,1,1,0,1,0,0,2,0,2,1,1
,,,,6.930284894933905e-09,1.1177878862796621e-10,"[(H2) (H L1)]",1,2,0,0,0,0,0,1,0,1,2,1
,[H2 H1 L],1,0.9999999930648095
,,,,0.9999992801280101,0.016129020647225968,"[(H2) (H1 L)]",0,1,1,0,0,0,0,1,0,1,2,1
,,,,7.129367995180004e-07,1.1498980637387103e-08,"[(H2) (H1) L]",0,2,0,1,0,0,1,1,1,1,3,0
,[H1 H L2],0,5.880579417525384e-26
,,,,6.9882397875950204e-46,1.1271354496121e-47,"[(H1 H) (L2)]",1,1,1,0,1,0,0,0,1,2,1,1
,,,,2.493484151679714e-56,4.0217486317414745e-58,"[(H1) H (L2)]",1,2,0,1,1,0,0,0,2,2,2,1
,,,,5.880579417525384e-26,9.484805512137716e-28,"[(H1) (H L2)]",1,2,0,0,0,0,0,0,2,1,2,1
,[H H2 L1],0,1.271070707246036e-26
,,,,1.271070707246036e-26,2.0501140439452194e-28,"[(H H2) (L1)]",1,2,0,0,1,0,0,2,0,2,1,1
,,,,3.447019261500633e-51,5.559708486291343e-53,"[H (H2) (L1)]",1,2,0,1,1,1,0,2,0,3,1,1
,[H1 H L],0,9.034767244036224e-33
