UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,16.657715388615625,0.0,16.71528126091573,12.643633823942988,27.020138873727785,4.2221296194461555,0.0,0.0,11.0431889520805,0.5658337008912646,0.0,21.592867822422097,
"[L L]","[(L L1)]",1,0.999999944963938,0.016129031370386095,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999999731112578,0.016129031824375126,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1) L]",1,0.9999990800750155,0.016129017420564766,0,1,0,1,0,0,1,0,1,0,1,0
"[H H]","[(H2) (H1)]",1,0.9999838892296707,0.01612877240693017,0,2,0,0,0,0,0,1,0,1,1,1
"[L L L]","[(L L1) L]",1,0.9999997267047417,0.016129027850076475,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[(L L2) (H1)]",1,0.999983843849735,0.016128771674995736,0,2,0,0,0,0,0,2,0,2,1,1
"[L H L]","[(L H1) L]",1,0.9999999731064113,0.016129031824296952,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H2) (H1)]",1,0.9999839553710475,0.016128773473726574,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H2) (L L1)]",1,0.9999999201101251,0.01612903096951815,0,2,0,0,0,0,0,1,0,1,2,1
"[H L H]","[(H2) (L H1)]",1,0.9999981022226617,0.01612900164875261,0,2,0,0,0,0,0,1,0,1,2,1
"[H H L]","[(H2) (H1) L]",1,0.9999829819846812,0.01612875777394647,0,2,0,1,0,0,1,1,1,1,3,0
"[H H H]","[(H2) (H2) (H1)]",1,0.9999836985856453,0.01612876933202654,0,3,0,0,0,0,0,2,0,3,3,1
"[L L L L]","[(L L2) (L L1)]",1,0.9999998793803835,0.01612903031258683,0,2,0,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L L2) (L H1)]",1,0.9999980962780678,0.01612900155287206,0,2,0,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L L2) (H1) L]",1,0.9999829462299177,0.016128757197256736,0,2,0,1,0,0,1,2,1,2,3,0
"[L L H H]","[(L L2) (H2) (H1)]",1,0.9999835083380673,0.016128766263517214,0,3,0,0,0,0,0,3,0,5,3,1
"[L H L L]","[(L H2) (L L1)]",1,0.9999999177996073,0.016129030932251733,0,2,0,0,0,0,0,2,0,2,2,1
