UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,39.39686055648904,0.0,13.77336653691827,8.791418767775685,50.13823749559501,18.087576691474617,0.0,0.0,10.118999935054198,0.0,0.0,46.69718020457621,
"[L L]","[(L L1)]",1,0.9999989567601195,0.01612901543161483,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999999999978786,0.0161290322580303,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1) L]",1,1.0,0.016129032258064516,0,1,0,1,0,0,1,0,1,0,1,0
"[H H]","[(H2) (H1)]",1,0.9999506220391148,0.01612823583934056,0,2,0,0,0,0,0,1,0,1,1,1
"[L L L]","[(L L1) L]",1,0.9999989569563996,0.01612901543478064,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[(L L2) (H1)]",1,0.9999495790448968,0.016128219016853167,0,2,0,0,0,0,0,2,0,2,1,1
"[L H L]","[(L H1) L]",1,0.9999999999978786,0.0161290322580303,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H2) (H1)]",1,0.9999506220369936,0.016128235839306348,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H1 L) L]",1,0.9941585202256877,0.0160348148423498,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H2) (L H1)]",1,0.9998469465914954,0.016126563654701536,0,2,0,0,0,0,0,1,0,1,2,1
"[H H L]","[(H2) (H1) L]",1,0.9999596952101266,0.016128382180808493,0,2,0,1,0,0,1,1,1,1,3,0
"[H H H]","[(H2) (H2) (H1)]",1,0.9999506200489645,0.016128235807241365,0,3,0,0,0,0,0,2,0,3,3,1
"[L L L L]","[(L L1) L L]",1,0.9995133679317025,0.01612118335373714,0,1,0,2,0,0,1,0,2,0,2,0
"[L L L H]","[(L L2) (L H1)]",1,0.999846946482335,0.016126563652940885,0,2,0,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L L2) (H1) L]",1,0.9999586522064444,0.01612836535816846,0,2,0,1,0,0,1,2,1,2,3,0
"[L L H H]","[(L L2) (H2) (H1)]",1,0.9999495770547481,0.016128218984754,0,3,0,0,0,0,0,3,0,5,3,1
"[L H L L]","[(L H1) L L]",1,0.9998603650161132,0.016126780080905054,0,1,0,2,0,0,1,0,2,0,2,0
"[L H L H]","[(L H2) (L H1)]",1,0.9998479893673817,0.016126580473667447,0,2,0,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L H2) (H1) L]",1,0.9999596952080054,0.01612838218077428,0,2,0,1,0,0,1,2,1,2,3,0
"[L H H H]","[(L H2) (H2) (H1)]",1,0.9999506200468435,0.016128235807207156,0,3,0,0,0,0,0,3,0,5,3,1
"[H L L L]","[(H2) (L L1) L]",1,0.999998955331788,0.01612901540857722,0,2,0,1,0,0,1,1,1,1,4,0
"[H L L H]","[(H2) (L L2) (H1)]",1,0.9997965194839207,0.01612575031425679,0,3,0,0,0,0,0,3,0,4,4,1
