UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,47.53676194235902,0.0,28.749397748021728,24.823797868441478,45.11172922870061,31.743179202840597,0.0,2.704107383505609,21.00614979484501,0.0,6.975848730423322,9.90252630487222,
"[L L]","[(L L1)]",1,0.9999999999996733,0.016129032258059246,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,1.0,0.016129032258064516,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999992801280182,0.016129020647226093,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H2) (H1)]",1,0.999999988740374,0.016129032076457644,0,2,0,0,0,0,0,1,0,1,1,1
"[L L L]","[(L L1) L]",1,0.9999994559028357,0.016129023482303797,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[(L L2) (H1)]",1,0.9999998317699171,0.01612902954467608,0,2,0,0,0,0,0,2,0,2,1,1
"[L H L]","[(L H1) L]",1,0.9999995402223935,0.01612902484229667,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H2) (H1)]",1,0.9999998317702439,0.016129029544681355,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H2) (L L1)]",1,0.9999999999996733,0.016129032258059246,0,2,0,0,0,0,0,1,0,1,2,1
"[H L H]","[(H2) (L H1)]",1,0.9999999999754766,0.016129032257668978,0,2,0,0,0,0,0,1,0,1,2,1
"[H H L]","[(H2) (H1 L)]",1,0.9999992801280101,0.016129020647225968,0,1,1,0,0,0,0,1,0,1,2,1
"[H H H]","[(H2) (H2) (H1)]",1,0.9999999887403711,0.0161290320764576,0,3,0,0,0,0,0,2,0,3,3,1
"[L L L L]","[(L L2) (L L1)]",1,0.9999999999993463,0.016129032258053972,0,2,0,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L L2) (L H1)]",1,0.9999999999985646,0.016129032258041364,0,2,0,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L L2) (H1 L)]",1,0.9999992801275712,0.01612902064721889,0,1,1,0,0,0,0,2,0,2,2,1
"[L L H H]","[(L L2) (H2) (H1)]",1,0.9999999887400453,0.016129032076452342,0,3,0,0,0,0,0,3,0,5,3,1
"[L H L L]","[(L H2) (L L1)]",1,0.999999999999673,0.016129032258059242,0,2,0,0,0,0,0,2,0,2,2,1
"[L H L H]","[(L H2) (L H1)]",1,0.9999999999988911,0.016129032258046634,0,2,0,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L H2) (H1 L)]",1,0.9999992801278982,0.01612902064722416,0,1,1,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L H2) (H2) (H1)]",1,0.999999988740372,0.016129032076457613,0,3,0,0,0,0,0,3,0,5,3,1
"[H L L L]","[(H2 L) (L L1)]",1,0.9547932535122988,0.015399891185682245,0,1,1,0,0,0,0,2,0,2,2,1
"[H L L H]","[(H2) (L L2) (H1)]",1,0.999993971639267,0.01612893502643979,0,3,0,0,0,0,0,3,0,4,4,1
"[H L H L]","[(H2) (L H1) L]",1,0.9999651438074607,0.016128470061410664,0,2,0,1,0,0,1,1,1,1,4,0
"[H L H H]","[(H2) (L H2) (H1)]",1,0.9999998314038416,0.016129029538771635,0,3,0,0,0,0,0,3,0,4,4,1
"[H H L L]","[(H2) (H2) (L L1)]",1,0.9999999999968949,0.016129032258014434,0,3,0,0,0,0,0,2,0,3,5,1
"[H H L H]","[(H2) (H2) (L H1)]",1,0.9999999999726984,0.016129032257624167,0,3,0,0,0,0,0,2,0,3,5,1
