UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,18.99925285028784,0.0,5.347617781490992,3.094067232596143,12.047063301118312,4.239012469506997,13.232686294217268,0.0,0.48090246311837026,10.61724948867615,0.14836455836505907,
"[L L]","[(L1 L)]",1,0.9999999943930158,0.016129032167629287,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",1,0.9999999943930158,0.016129032167629287,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999999943930158,0.016129032167629287,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.9999999943930158,0.016129032167629287,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[(L1 L) L]",1,0.9999829314336715,0.016128756958607604,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[(L1 L) H]",1,0.9999572367928874,0.016128342528917535,1,0,1,1,0,0,1,0,1,0,1,0
"[L H L]","[(L1 H) L]",1,0.9999829314336715,0.016128756958607604,1,0,1,1,0,0,1,0,1,0,1,0
"[L H H]","[(L1 H) H]",1,0.9999572367928874,0.016128342528917535,2,0,1,1,0,0,1,0,1,0,1,0
"[H L L]","[(H1 L) L]",1,0.9999829304157947,0.016128756942190237,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H1 L) H]",1,0.9999572357750627,0.016128342512501014,1,0,1,1,0,0,1,0,1,0,1,0
"[H H L]","[(H1 H) L]",1,0.9999829304157947,0.01612875694219024,1,0,1,1,0,0,1,0,1,0,1,0
"[H H H]","[(H1 H) H]",1,0.9999572357750629,0.016128342512501014,2,0,1,1,0,0,1,0,1,0,1,0
"[L L L L]","[(L1 L) (L2 L)]",1,0.9999989973134918,0.016129016085701484,0,0,2,0,0,0,0,0,2,2,2,1
"[L L L H]","[(L1 L) (L2 H)]",1,0.9999989972977418,0.016129016085447444,1,0,2,0,0,0,0,0,2,2,2,1
"[L L H L]","[(L1 L) (H2 L)]",1,0.9999989973134918,0.016129016085701484,0,0,2,0,0,0,0,0,2,2,2,1
"[L L H H]","[(L1 L) (H2 H)]",1,0.9999989972977413,0.016129016085447444,1,0,2,0,0,0,0,0,2,2,2,1
"[L H L L]","[(L1 H) (L2 L)]",1,0.999998997313492,0.016129016085701484,1,0,2,0,0,0,0,0,2,2,2,1
"[L H L H]","[(L1 H) (L2 H)]",1,0.9999989972977416,0.016129016085447444,2,0,2,0,0,0,0,0,2,2,2,1
"[L H H L]","[(L1 H) (H2 L)]",1,0.9999989973134922,0.016129016085701484,1,0,2,0,0,0,0,0,2,2,2,1
"[L H H H]","[(L1 H) (H2 H)]",1,0.9999989972977416,0.016129016085447444,2,0,2,0,0,0,0,0,2,2,2,1
"[H L L L]","[(H1 L) (L2 L)]",1,0.9999989973134916,0.016129016085701477,0,0,2,0,0,0,0,0,2,2,2,1
"[H L L H]","[(H1 L) (L2 H)]",1,0.9999989972977407,0.016129016085447433,1,0,2,0,0,0,0,0,2,2,2,1
"[H L H L]","[(H1 L) (H2 L)]",1,0.9999989973134912,0.01612901608570147,0,0,2,0,0,0,0,0,2,2,2,1
"[H L H H]","[(H1 L) (H2 H)]",1,0.9999989972977409,0.016129016085447433,1,0,2,0,0,0,0,0,2,2,2,1
"[H H L L]","[(H1 H) (L2 L)]",1,0.9999989973134914,0.016129016085701477,1,0,2,0,0,0,0,0,2,2,2,1
"[H H L H]","[(H1 H) (L2 H)]",1,0.9999989972977407,0.016129016085447433,2,0,2,0,0,0,0,0,2,2,2,1
"[H H H L]","[(H1 H) (H2 L)]",1,0.9999989973134914,0.016129016085701473,1,0,2,0,0,0,0,0,2,2,2,1
"[H H H H]","[(H1 H) (H2 H)]",1,0.9999989972977409,0.016129016085447433,2,0,2,0,0,0,0,0,2,2,2,1
"[L L L L L]","[(L1 L) L (L2 L)]",1,0.999997457355988,0.016128991247677218,0,0,2,1,0,0,0,0,3,3,3,1
"[L L L L H]","[(L1 L) L (L2 H)]",1,0.999997457333729,0.016128991247318213,1,0,2,1,0,0,0,0,3,3,3,1
"[L L L H L]","[(L1 L) L (H2 L)]",1,0.999997457355988,0.016128991247677218,0,0,2,1,0,0,0,0,3,3,3,1
"[L L L H H]","[(L1 L) L (H2 H)]",1,0.9999974573337295,0.01612899124731821,1,0,2,1,0,0,0,0,3,3,3,1
"[L L H L L]","[(L1 L) H (L2 L)]",1,0.9999974573559876,0.016128991247677214,1,0,2,1,0,0,0,0,3,3,3,1
"[L L H L H]","[(L1 L) H (L2 H)]",1,0.999997457333729,0.016128991247318206,2,0,2,1,0,0,0,0,3,3,3,1
"[L L H H L]","[(L1 L) H (H2 L)]",1,0.9999974573559878,0.016128991247677214,1,0,2,1,0,0,0,0,3,3,3,1
"[L L H H H]","[(L1 L) H (H2 H)]",1,0.999997457333729,0.016128991247318206,2,0,2,1,0,0,0,0,3,3,3,1
"[L H L L L]","[(L1 H) L (L2 L)]",1,0.999997457355988,0.016128991247677218,1,0,2,1,0,0,0,0,3,3,3,1
"[L H L L H]","[(L1 H) L (L2 H)]",1,0.9999974573337292,0.01612899124731821,2,0,2,1,0,0,0,0,3,3,3,1
"[L H L H L]","[(L1 H) L (H2 L)]",1,0.9999974573559878,0.016128991247677218,1,0,2,1,0,0,0,0,3,3,3,1
"[L H L H H]","[(L1 H) L (H2 H)]",1,0.9999974573337292,0.01612899124731821,2,0,2,1,0,0,0,0,3,3,3,1
"[L H H L L]","[(L1 H) H (L2 L)]",1,0.9999974573559876,0.016128991247677214,2,0,2,1,0,0,0,0,3,3,3,1
"[L H H L H]","[(L1 H) H (L2 H)]",1,0.9999974573337292,0.016128991247318206,3,0,2,1,0,0,0,0,3,3,3,1
"[L H H H L]","[(L1 H) H (H2 L)]",1,0.9999974573559876,0.016128991247677218,2,0,2,1,0,0,0,0,3,3,3,1
"[L H H H H]","[(L1 H) H (H2 H)]",1,0.9999974573337288,0.016128991247318206,3,0,2,1,0,0,0,0,3,3,3,1
"[H L L L L]","[(H1 L) L (L2 L)]",1,0.9999974573559871,0.016128991247677207,0,0,2,1,0,0,0,0,3,3,3,1
"[H L L L H]","[(H1 L) L (L2 H)]",1,0.9999974573337286,0.0161289912473182,1,0,2,1,0,0,0,0,3,3,3,1
"[H L L H L]","[(H1 L) L (H2 L)]",1,0.9999974573559873,0.016128991247677207,0,0,2,1,0,0,0,0,3,3,3,1
"[H L L H H]","[(H1 L) L (H2 H)]",1,0.9999974573337286,0.0161289912473182,1,0,2,1,0,0,0,0,3,3,3,1
"[H L H L L]","[(H1 L) H (L2 L)]",1,0.9999974573559871,0.016128991247677207,1,0,2,1,0,0,0,0,3,3,3,1
"[H L H L H]","[(H1 L) H (L2 H)]",1,0.9999974573337286,0.016128991247318196,2,0,2,1,0,0,0,0,3,3,3,1
"[H L H H L]","[(H1 L) H (H2 L)]",1,0.9999974573559871,0.016128991247677204,1,0,2,1,0,0,0,0,3,3,3,1
"[H L H H H]","[(H1 L) H (H2 H)]",1,0.9999974573337284,0.016128991247318196,2,0,2,1,0,0,0,0,3,3,3,1
"[H H L L L]","[(H1 H) L (L2 L)]",1,0.9999974573559871,0.01612899124767721,1,0,2,1,0,0,0,0,3,3,3,1
"[H H L L H]","[(H1 H) L (L2 H)]",1,0.9999974573337284,0.0161289912473182,2,0,2,1,0,0,0,0,3,3,3,1
"[H H L H L]","[(H1 H) L (H2 L)]",1,0.9999974573559873,0.016128991247677207,1,0,2,1,0,0,0,0,3,3,3,1
"[H H L H H]","[(H1 H) L (H2 H)]",1,0.9999974573337288,0.0161289912473182,2,0,2,1,0,0,0,0,3,3,3,1
"[H H H L L]","[(H1 H) H (L2 L)]",1,0.9999974573559869,0.016128991247677207,2,0,2,1,0,0,0,0,3,3,3,1
"[H H H L H]","[(H1 H) H (L2 H)]",1,0.9999974573337284,0.016128991247318196,3,0,2,1,0,0,0,0,3,3,3,1
"[H H H H L]","[(H1 H) H (H2 L)]",1,0.9999974573559867,0.016128991247677204,2,0,2,1,0,0,0,0,3,3,3,1
"[H H H H H]","[(H1 H) H (H2 H)]",1,0.9999974573337286,0.016128991247318196,3,0,2,1,0,0,0,0,3,3,3,1
"[L L L L L L]","[(L1 L) L L (L2 L)]",1,0.9999863358898169,0.016128811869190598,0,0,2,2,0,0,0,0,4,4,4,1
"[L L L L L L L]","[(L1 L) L L L (L2 L)]",1,0.999988596386979,0.01612884832882225,0,0,2,3,0,0,0,0,5,5,5,1
