UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,42.805960329670924,0.0,27.441338682733313,30.49287361170652,45.879214663616715,2.957238661367862,16.25918088543552,21.302125648108554,2.929969799586328,6.500351200967251,0.0,0.01897338334804187,
"[L L]","[(L L1)]",1,0.9999999999987911,0.016129032258045017,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,1.0,0.016129032258064516,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.999999787339052,0.016129028828049227,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1) (H2)]",1,0.9999999895027819,0.016129032088754547,0,2,0,0,0,0,0,0,1,1,1,1
"[L L L]","[(L L1) L]",1,0.9997969814867816,0.016125757765915832,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[(L L1) (H2)]",1,0.9999999999987911,0.016129032258045017,0,2,0,0,0,0,0,0,1,2,1,1
"[L H L]","[(L H1) L]",1,0.9999946948963974,0.016128946691877376,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H1) (H2)]",1,1.0,0.016129032258064516,0,2,0,0,0,0,0,0,1,2,1,1
"[H L L]","[(H1) (L L2)]",1,0.9999998034168022,0.016129029087367776,0,2,0,0,0,0,0,0,2,1,2,1
"[H L H]","[(H1) (L H2)]",1,0.9999998034179768,0.016129029087386726,0,2,0,0,0,0,0,0,2,1,2,1
"[H H L]","[(H1) (H2 L)]",1,0.9999995867962821,0.016129025593488416,0,1,1,0,0,0,0,0,2,1,2,1
"[H H H]","[(H1) (H2) (H2)]",1,0.9999999895026679,0.01612903208875271,0,3,0,0,0,0,0,0,2,3,3,1
"[L L L L]","[(L L1) (L L2)]",1,0.999999999997582,0.01612903225802552,0,2,0,0,0,0,0,0,2,2,2,1
"[L L L H]","[(L L1) (L H2)]",1,0.9999999999987909,0.016129032258045014,0,2,0,0,0,0,0,0,2,2,2,1
"[L L H L]","[(L L1) (H2 L)]",1,0.9999997833770407,0.016129028764145816,0,1,1,0,0,0,0,0,2,2,2,1
"[L L H H]","[(L L1) (H2) (H2)]",1,0.9999999999231415,0.016129032256824858,0,3,0,0,0,0,0,0,2,5,3,1
"[L H L L]","[(L H1) (L L2)]",1,0.9999999999987909,0.016129032258045014,0,2,0,0,0,0,0,0,2,2,2,1
"[L H L H]","[(L H1) (L H2)]",1,0.9999999999999998,0.016129032258064512,0,2,0,0,0,0,0,0,2,2,2,1
"[L H H L]","[(L H1) (H2 L)]",1,0.9999997833782496,0.016129028764165314,0,1,1,0,0,0,0,0,2,2,2,1
"[L H H H]","[(L H1) (H2) (H2)]",1,0.9999999999243501,0.016129032256844356,0,3,0,0,0,0,0,0,2,5,3,1
"[H L L L]","[(H1 L) (L L2)]",1,0.9974809764131812,0.016088402845373894,0,1,1,0,0,0,0,0,2,2,2,1
"[H L L H]","[(H1) (L L2) (H2)]",1,0.9999897555968673,0.016128867025755927,0,3,0,0,0,0,0,0,3,4,4,1
"[H L H L]","[(H1) (L H2) L]",1,0.9999916452110579,0.01612889750340415,0,2,0,1,0,0,1,0,3,1,4,0
"[H L H H]","[(H1) (L H2) (H2)]",1,0.9999998034179768,0.016129029087386722,0,3,0,0,0,0,0,0,3,4,4,1
"[H H L L]","[(H1) (H2) (L L2)]",1,0.9999999895015709,0.016129032088735017,0,3,0,0,0,0,0,0,3,3,5,1
"[H H L H]","[(H1) (H2) (L H2)]",1,0.999999989502778,0.016129032088754484,0,3,0,0,0,0,0,0,3,3,5,1
"[H H H L]","[(H1) (H2) (H2 L)]",1,0.9999997728810317,0.016129028594855353,0,2,1,0,0,0,0,0,3,3,5,1
"[H H H H]","[(H1) (H2) (H2) (H2)]",1,0.9999999894270185,0.016129032087532552,0,4,0,0,0,0,0,0,3,6,6,1
"[L L L L L]","[(L L1) L (L L2)]",1,0.9999411144508054,0.01612808249114202,0,2,0,1,0,0,0,0,3,3,3,1
"[L L L L H]","[(L L1) (L L2) (H2)]",1,0.9999831614002683,0.016128760667746267,0,3,0,0,0,0,0,0,3,6,4,1
"[L L L H L]","[(L L1) (L H2) L]",1,0.9999999794589344,0.016129031926757006,0,2,0,1,0,0,1,0,3,2,4,0
"[L L L H H]","[(L L1) (L H2) (H2)]",1,0.9999999999987911,0.016129032258045017,0,3,0,0,0,0,0,0,3,6,4,1
"[L L H L L]","[(L L1) (H2) (L L2)]",1,0.9999999999975823,0.016129032258025523,0,3,0,0,0,0,0,0,3,5,5,1
"[L L H L H]","[(L L1) (H2) (L H2)]",1,0.9999999999987894,0.016129032258044986,0,3,0,0,0,0,0,0,3,5,5,1
"[L L H H L]","[(L L1) (H2) (H2 L)]",1,0.9999997833770409,0.01612902876414582,0,2,1,0,0,0,0,0,3,5,5,1
"[L L H H H]","[(L L1) (H2) (H2) (H2)]",1,0.9999999495876583,0.01612903144496223,0,4,0,0,0,0,0,0,3,9,6,1
"[L H L L L]","[(L H1) L (L L2)]",1,0.9999411144695144,0.016128082491443783,0,2,0,1,0,0,0,0,3,3,3,1
"[L H L L H]","[(L H1) (L L2) (H2)]",1,0.9999831614014775,0.016128760667765765,0,3,0,0,0,0,0,0,3,6,4,1
"[L H L H L]","[(L H1) (L H2) L]",1,0.9999999794601433,0.016129031926776505,0,2,0,1,0,0,1,0,3,2,4,0
"[L H L H H]","[(L H1) (L H2) (H2)]",1,0.9999999999999998,0.016129032258064512,0,3,0,0,0,0,0,0,3,6,4,1
"[L H H L L]","[(L H1) (H2) (L L2)]",1,0.9999999999987911,0.01612903225804502,0,3,0,0,0,0,0,0,3,5,5,1
"[L H H L H]","[(L H1) (H2) (L H2)]",1,0.9999999999999982,0.016129032258064484,0,3,0,0,0,0,0,0,3,5,5,1
"[L H H H L]","[(L H1) (H2) (H2 L)]",1,0.9999997833782497,0.016129028764165318,0,2,1,0,0,0,0,0,3,5,5,1
"[L H H H H]","[(L H1) (H2) (H2) (H2)]",1,0.9999999495888671,0.016129031444981727,0,4,0,0,0,0,0,0,3,9,6,1
"[H L L L L]","[(H1) (L L2) (L L2)]",1,0.9999998034155932,0.016129029087348274,0,3,0,0,0,0,0,0,4,4,6,1
"[H L L L H]","[(H1) (L L2) (L H2)]",1,0.999999803416802,0.016129029087367776,0,3,0,0,0,0,0,0,4,4,6,1
"[H L L H L]","[(H1) (L L2) (H2 L)]",1,0.9999995867950523,0.016129025593468585,0,2,1,0,0,0,0,0,4,4,6,1
"[H L L H H]","[(H1) (L L2) (H2) (H2)]",1,0.9999897052624054,0.016128866213909767,0,4,0,0,0,0,0,0,4,8,7,1
"[H L H L L]","[(H1) (L H2) (L L2)]",1,0.999999803416768,0.016129029087367228,0,3,0,0,0,0,0,0,4,4,6,1
"[H L H L H]","[(H1) (L H2) (L H2)]",1,0.9999998034179768,0.01612902908738672,0,3,0,0,0,0,0,0,4,4,6,1
"[H L H H L]","[(H1) (L H2) (H2 L)]",1,0.9999995867962691,0.01612902559348821,0,2,1,0,0,0,0,0,4,4,6,1
"[H L H H H]","[(H1) (L H2) (H2) (H2)]",1,0.9999997530825034,0.01612902827552425,0,4,0,0,0,0,0,0,4,8,7,1
"[H H L L L]","[(H1) (H2 L) (L L2)]",1,0.9548458353205042,0.01540073927936297,0,2,1,0,0,0,0,0,4,4,6,1
"[H H L L H]","[(H1) (H2) (L L2) (H2)]",1,0.999627184572567,0.016123019106009145,0,4,0,0,0,0,0,0,4,7,8,1
"[H H L H L]","[(H1) (H2) (L H2) L]",1,0.999999534844,0.016129024755548386,0,3,0,1,0,0,1,0,4,3,8,0
"[H H L H H]","[(H1) (H2) (L H2) (H2)]",1,0.999999989502778,0.01612903208875448,0,4,0,0,0,0,0,0,4,7,8,1
"[H H H L L]","[(H1) (H2) (H2) (L L2)]",1,0.9999999895014593,0.016129032088733213,0,4,0,0,0,0,0,0,4,6,9,1
"[H H H L H]","[(H1) (H2) (H2) (L H2)]",1,0.9999999895026662,0.01612903208875268,0,4,0,0,0,0,0,0,4,6,9,1
"[H H H H L]","[(H1) (H2) (H2) (H2 L)]",1,0.99999977288092,0.01612902859485355,0,3,1,0,0,0,0,0,4,6,9,1
"[H H H H H]","[(H1) (H2) (H2) (H2) (H2)]",1,0.9999999390915355,0.016129031275669926,0,5,0,0,0,0,0,0,4,10,10,1
"[L L L L L L]","[(L L1) (L L2) (L L2)]",1,0.9999999999963733,0.01612903225800602,0,3,0,0,0,0,0,0,4,6,6,1
"[L L L L L L L]","[(L L1) (L L2) L (L L2)]",1,0.9984406351399078,0.01610388121193399,0,3,0,1,0,0,0,0,5,7,8,1
