UR,SR,p(SR)_TD,p(SR)_LE,p(HR)_normed,p(HR)_absolute,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,,,101.48726393375043,0.0,64.2949986436808,58.88116209340388,118.48537433070223,0.0,23.235122212156025,10.435188327626937,0.0,0.0,18.70092449386624,0.6871263986559045,
"[L L]"
,[L L1],1,1.0
,,,,2.7462953933117495e-82,4.429508698889918e-84,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,,1.0,0.016129032258064516,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0,2.699345414145132e-116
,,,,2.699345414145132e-116,4.353782926040535e-118,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0,1.1940894879006914e-28
,,,,1.1389731409845792e-95,1.837053453200934e-97,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,,1.1940894879006914e-28,1.925950786936599e-30,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0,9.187623072196263e-112
,,,,9.187623072196263e-112,1.4818746890639134e-113,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0,7.741100743538983e-65
,,,,7.741100743538983e-65,1.2485646360546746e-66,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0,1.0038715934699946e-72
,,,,1.0038715934699946e-72,1.6191477314032172e-74,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,9.575352547235197e-140,1.5444117011669674e-141,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0,2.6347986227637503e-60
,,,,2.6347986227637503e-60,4.249675198006049e-62,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1,1.0
,,,,1.0,0.016129032258064516,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,,7.875742466947336e-31,1.270281043056022e-32,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0,7.040514788261351e-17
,,,,1.9335333329544872e-98,3.118602149926592e-100,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,,7.040514788261351e-17,1.1355669013324759e-18,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1,1.0
,,,,0.9999999999999998,0.016129032258064512,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,,2.735400145933543e-16,4.41193571924765e-18,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0,6.482848079626326e-37
,,,,6.482848079626326e-37,1.0456206580042461e-38,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0,2.206533638777731e-32
,,,,2.206533638777731e-32,3.55892522383505e-34,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0,2.937937361880194e-05
,,,,2.937937361880194e-05,4.738608648193861e-07,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],1,0.9999706206263813
,,,,0.9999706206263813,0.016128558397199698,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0,1.1125943362542448e-36
,,,,8.762506462522776e-67,1.4133074939552864e-68,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,,1.1125943362542448e-36,1.7945069939584594e-38,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0,1.3285372012190619e-64
,,,,1.3285372012190615e-64,2.1428019374500993e-66,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,3.634080854092712e-80,5.861420732407599e-82,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0,6.823482286800037e-154
,,,,6.823482286800037e-154,1.1005616591612963e-155,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0,3.345460613804069e-30
,,,,9.187623072195635e-112,1.481874689063812e-113,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,,3.345460613804069e-30,5.395904215813015e-32,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0,2.5278285065125286e-38
,,,,2.5278285065125286e-38,4.0771427524395626e-40,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,,3.99477935112924e-58,6.443192501821354e-60,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,,2.3628685608366146e-115,3.811078323930023e-117,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],1,0.9999999999999585
,,,,0.9999999999999585,0.016129032258063846,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,,2.7462953933117173e-82,4.429508698889866e-84,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0,8.868287701311738e-71
,,,,8.868287701311738e-71,1.4303689840825385e-72,"[(L2) (L1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,,8.458948513209987e-138,1.3643465343887075e-139,"[(L2) (L1) L]",0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],0,4.147307473764019e-14
,,,,1.1940894879006264e-28,1.925950786936494e-30,"[L (L1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,,1.1389731409845012e-95,1.8370534532008082e-97,"[L (L1) L]",0,1,0,2,1,1,1,1,1,1,1,0
,,,,4.1473074737640067e-14,6.689205602845172e-16,"[(L L1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 L2 L1],0,2.0047552533053893e-158
,,,,2.0047552533053893e-158,3.2334762150086924e-160,"[(L2) (L2) (L1)]",0,3,0,0,3,0,0,2,0,3,3,1
,[L1 L L],0,4.95225625751358e-42
,,,,2.9292057426845004e-99,4.7245253914266134e-101,"[(L1) L L]",0,1,0,2,1,0,1,0,2,0,2,0
,,,,4.95225625751358e-42,7.987510092763839e-44,"[(L1 L) L]",0,0,1,1,0,0,1,0,1,0,1,0
,[L2 L L1],0,7.426820009028732e-43
,,,,3.4482868004555435e-67,5.561752903960553e-69,"[(L2 L) (L1)]",0,1,1,0,1,0,0,2,0,2,1,1
,,,,7.426820009028732e-43,1.1978741950046342e-44,"[(L2) (L L1)]",0,2,0,0,1,0,0,1,0,1,2,1
,,,,2.039624157775087e-124,3.2897163835082046e-126,"[(L2) L (L1)]",0,2,0,1,2,0,0,2,0,2,2,1
,[L1 L2 L],0,3.018453446842319e-66
,,,,2.8791287739328136e-133,4.6437560869884086e-135,"[(L1) (L2) L]",0,2,0,1,2,0,1,0,2,1,3,0
,,,,3.018453446842319e-66,4.868473301358579e-68,"[(L1) (L2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,[L L2 L1],0,2.8877959611870578e-39
,,,,2.6993454141451006e-116,4.353782926040484e-118,"[L (L2) (L1)]",0,2,0,1,2,1,0,2,0,3,1,1
,,,,2.8877959611870578e-39,4.657735421269448e-41,"[(L L2) (L1)]",0,2,0,0,1,0,0,2,0,2,1,1
,[L1 L2 L2],0,2.3224735508990293e-149
,,,,2.3224735508990293e-149,3.7459250820952085e-151,"[(L1) (L2) (L2)]",0,3,0,0,3,0,0,0,2,3,3,1
"[L L H]"
,[L2 L1 H2],0,2.0396241560145134e-124
,,,,2.0396241560145134e-124,3.28971638066857e-126,"[(L2) (L1) (H2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[L2 L2 H1],0,5.992464066989224e-129
