UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,97.41984282339651,31.6665450694399,0.0,0.6638225951386855,2.898809339853059,17.74730827932722,0.0,0.0,10.885103230749598,3.2244909715251975,1.8824039205000807,27.872996189839082,
"[L L]","[(L1 L)]",1,0.9999999981786326,0.016129032228687622,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.999999999598423,0.01612903225158747,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999999669379143,0.016129031724805072,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H2) (H1)]",1,0.9999812650904197,0.016128730082103547,0,2,0,0,0,0,0,1,0,1,1,1
"[L L L]","[(L1 L) L]",1,0.9999999999999821,0.016129032258064228,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[(L2 L) (H1)]",1,0.9999795635938035,0.01612870263860973,0,1,1,0,0,0,0,2,0,2,1,1
"[L H L]","[(L H1) L]",1,0.987999610367,0.015935477586564516,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H2) (H1)]",1,0.9999812646891099,0.016128730075630805,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H1 L) L]",1,1.0,0.016129032258064516,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H2 L) (H1)]",1,0.9999812650906104,0.01612873008210662,0,1,1,0,0,0,0,2,0,2,1,1
"[H H L]","[(H2) (H1 L)]",1,0.9999999665862849,0.01612903171913363,0,1,1,0,0,0,0,1,0,1,2,1
"[H H H]","[(H2) (H2) (H1)]",1,0.9999812647314528,0.016128730076313755,0,3,0,0,0,0,0,2,0,3,3,1
"[L L L L]","[(L1 L) L L]",1,0.9997132567526055,0.016124407366977508,0,0,1,2,0,0,1,0,2,0,2,0
"[L L L H]","[(L2 L) (L H1)]",1,0.9799309319744199,0.015805337612490644,0,1,1,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L2 L) (H1 L)]",1,0.9999997422555086,0.0161290281008953,0,0,2,0,0,0,0,2,0,2,2,1
"[L L H H]","[(L2 L) (H2) (H1)]",1,0.9999700868664282,0.016128549788168193,0,2,1,0,0,0,0,3,0,5,3,1
"[L H L L]","[L (H1 L) L]",1,0.9999999995951456,0.016129032251534607,0,0,1,2,0,1,1,1,1,1,1,0
"[L H L H]","[L (H2 L) (H1)]",1,0.9998093948169777,0.016125957980919,0,1,1,1,0,1,0,3,0,4,1,1
"[L H H L]","[(L H2) (H1 L)]",1,0.9999999661847079,0.01612903171265658,0,1,1,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L H2) (H2) (H1)]",1,0.9999812641740735,0.016128730067323765,0,3,0,0,0,0,0,3,0,5,3,1
